Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/43/fe/43feb61f27a6a8e9d13344f1693a30fa.jpg,"Подводка гибкая для подключения к водоснабжению Rinser 1/2"", PN 6, 600 мм, гайка-гайка","Подводка гибкая для подключения к водоснабжению Rinser 1/2"", PN 6, 600 мм, гайка-гайка",362,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/193189,"<p>Гибкая подводка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193189""><b class=""b"">Rinser</b></a> предназначена для подключения к трубопроводу и подачи воды к ринзерам в барах, ресторанах и кафе. Модель оснащена шлангом в защитной оплетке с 2 резьбовыми гайками на концах для легкости монтажа. Модель произведена в России.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Максимальное рабочее давление: 6 бар</li>
<li>Диаметр резьбы: 1/2""</li>
<li>Длина: 600 мм</li>
</ul>",193189,,,,,,,,,0,,,,
https://cdn.entero.ru/mp@2x/ff/5e/ff5ec50dbcf8cedd0c19fb75857d6a22.jpg,"Щеточка для чистки кофемолок, холдера Manifesta Б701 185 мм светлое дерево",Б701,420,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/371241,"<p>Щеточка для чистки кофемолок, холдера <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371241""><b class=""b"">Manifesta Б701 </b></a>используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для приготовления кофе. Ручка выполнена из дерева.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Форма круглая, цилиндрическая</li>
<li>Поверхность матовая</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: светлое дерево</li>
</ul>",371241,щетка,,,,,Китай,,,0,https://entero.ru/manuals/495886/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Manifesta%20Professionale.pdf;https://entero.ru/manuals/495887/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BD%D0%B0%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20Manifesta.pdf,,,
https://cdn.entero.ru/mp@2x/cc/e1/cce1e136da45a545ad33ac0748695b9b.jpg,Щетка Doppio BP50,Щетка Doppio BP50,886,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/211347,"<p>Щетка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/211347""><b class=""b"">Doppio BP50</b></a> используется совместно с кофемашинами на предприятиях общественного питания, в офисах и частных домах для чистки кофейных групп. Изделие выполнено из пластика.</p>",211347,щетка,,,,,Китай,,,0,,,,
https://cdn.entero.ru/mp@2x/57/93/5793b5269d25b6a5cd1188c9c8d72d4f.jpg,Мат для кофейных аксессуаров P.L. Proff Cuisine 81250120 125х140 мм,GS-CT828,906,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/271493,"<p>Мат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271493""><b class=""b"">P.L. Proff Cuisine 81250120 </b></a>предназначен для фиксации портафильтра во время темперовки на предприятиях общественного питания и торговли. Модель защищает рабочую поверхность от возможных механических повреждений, а также сохраняет целостность холдера. Изделие выполнено из силикона.</p>",271493,коврик для темпинга,125 мм,140 мм,,,Китай,,,0,,1177,0.146 кг,
https://cdn.entero.ru/mp@2x/e3/83/e3837cd2c141c3ab3e966fd81f7f64cc.jpg,Диспенсер для какао MOTTA 380,Диспенсер для какао MOTTA 380,972,RUB,Нет,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/164275,"<p>Диспенсер для какао <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/164275"">MOTTA 380</a></b> предназначен для создания эффектных картинок на молочной поверхности капучино и латте какао или корицей в кофейнях, барах и ресторанах.</p>",164275,декоратор для какао,50 мм,50 мм,100 мм,,Италия,,,0,https://entero.ru/manuals/501258/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,,0.14 кг,
https://cdn.entero.ru/mp@2x/0d/be/0dbe28720657e4cac3da8e295a2d1bfd.jpg;https://cdn.entero.ru/mp@2x/c2/ab/c2ab915cbc0daa0abb84fa16e9802a99.jpg;https://cdn.entero.ru/mp@2x/c1/4d/c14da0c151d6211b1713baf03dcfa50d.jpg;https://cdn.entero.ru/mp@2x/5c/0c/5c0c9852fbb8099f2ef9c330a4948dd3.jpg;https://cdn.entero.ru/mp@2x/de/eb/deeb7eab251166f2f387a2e3ab184541.jpg;https://cdn.entero.ru/mp@2x/d4/58/d4581ef0a3748d45d3c8c767d4fcf39e.jpg;https://cdn.entero.ru/mp@2x/07/d3/07d330181a629c8a915fac9da9ca7d24.jpg,Кувшин для молока (питчер) VIATTO MP1060 на 600 мл,Кувшин для молока (питчер) VIATTO MP1060 на 600 мл,1101,RUB,Нет,VIATTO,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/207648,"<p>Кувшин для молока (питчер) <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207648"">VIATTO MP1060 на 600 мл</a></b> используется совместно с кофемашинами и кофеварками на предприятиях общественного питания и торговли, в частных домах и квартирах для взбивания молока при приготовлении кофейных напитков. Модель оснащена объемной ручкой и удобным носиком. Изделие выполнено из нержавеющей стали.</p>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Объем: 600 мл</li>
<li>Толщина стали: 0,7 мм</li>
<li>Габариты в упаковке: 80х80х160 мм</li>
</ul>",207648,питчер,80 мм,80 мм,150 мм,,Китай,,,0,,,0.53 кг,
https://cdn.entero.ru/mp@2x/2c/dc/2cdc7ffdfccc33affcd89872fce2cce0.jpg,"Темпер Doppio D=53 H=95 мм стальной, бежевый",02121551 / YE900/53,1496,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/205462,"<p>Темпер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/205462""><b class=""b"">Doppio D=53 H=95 мм</b></a> используется совместно с кофемашинами в частных домах, офисах, кафе и ресторанах для прессовки молотых зерен в холдере при приготовлении кофейных напитков. Основа выполнена из нержавеющей стали, ручка - из бука.</p>",205462,темпер,53 мм,53 мм,95 мм,,Китай,,,0,,,,
https://cdn.entero.ru/mp@2x/59/d8/59d8f7efd3b0f3f2118cd1450d866610.jpg,Весы электронные Doppio BP123,Весы электронные Doppio BP123,2325,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/205527,"<p>Электронные весы <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/205527"">Doppio BP123</a></b> используются на предприятиях общественного питания и торговли для точного взвешивания пропорций ингредиентов, необходимых для приготовления напитков. Модель оснащена таймером.</p>",205527,весы для кофе,,,,,Китай,,,0,https://entero.ru/manuals/501306/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.jpg,,,
https://entero.ru/i/nofoto-m.jpg,"Фильтры бумажные COFFF 255, 21 г/м2, 500 шт",255/21,2391,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/259524,"<p>Бумажные фильтры <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/259524""><b class=""b"">COFFF 255/21</b></a> предназначены для кофеварок.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество: 150 шт.</li>
</ul>",259524,фильтр бумажный,,,,,,,,0,,,,
https://cdn.entero.ru/mp@2x/a2/48/a248ecddd8029a35f85003e2a0614540.jpg,Темпер-разравниватель для кофе P.L. Proff Cuisine 81250117,GS-CT814,2617,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/271920,"<p>Темпер-разравниватель для кофе <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271920""><b class=""b"">P.L. Proff Cuisine 81250117 </b></a>используется совместно с кофемашинами в частных домах, офисах, кафе и ресторанах для прессовки молотых зерен в холдере при приготовлении кофейных напитков. </p>",271920,темпер,58 мм,,35 мм,,Китай,,,0,,3739,0.38 кг,
https://cdn.entero.ru/mp@2x/0f/ba/0fbab128639212f6928a1440c79f02f7.jpg,Набор этчеров Doppio LH01A,Набор этчеров Doppio LH01A,2894,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/211439,"<p>Набор этчеров <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/211439""><b class=""b"">Doppio LH01A</b></a> используется в частных домах, офисах, кафе и ресторанах для создания узоров на молочной пенке кофейных напитков. В комплект входят 3 шт.</p>",211439,,210 мм,,,,Китай,,,0,,3529,,
https://cdn.entero.ru/mp@2x/e1/9a/e19a15db19d9503028e9c7e45c2104df.jpg,"Темпер MOTTA 08500/M0 волна 58 мм, коричневый","Темпер MOTTA 08500/M0 волна 58 мм, коричневый",3254,RUB,Нет,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/216440,"<p>Темпер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/216440""><b class=""b"">MOTTA 08500/M0 волна</b></a> используется совместно с кофемашинами рожкового типа в частных домах, офисах, кафе и ресторанах для прессовки молотых зерен в холдере при приготовлении кофейных напитков. Модель оснащена стальной рабочей частью и эргономичной ручкой. Рабочая поверхность выполнена из нержавеющей стали, ручка - из дерева.</p>",216440,темпер,58 мм,58 мм,90 мм,,Италия,,,0,https://entero.ru/manuals/501001/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,3920,0.35 кг,
https://cdn.entero.ru/mp@2x/fc/d3/fcd33772b88fdcf2b4cb2d1602d028b4.jpg;https://cdn.entero.ru/mp@2x/48/f0/48f05216ae3fa5c62f80de6aa76273bf.jpg,Таблетки для чистки гидросистемы Nivona NIRT 701,Таблетки для чистки гидросистемы Nivona NIRT 701,3680,RUB,Нет,Nivona,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/186969,"<p>Таблетки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/186969""><b class=""b"">Nivona NIRT 701 </b></a>предназначены для очистки кофемашин NIVONA от жиров, остатков кофе и прочих загрязнений в квартирах, частных домах, кафе и ресторанах. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер: 75х18х15 мм </li>
</ul>",186969,,,,,,,,,0,,4842,,
https://cdn.entero.ru/mp@2x/63/20/63203498dc7671b145fa367488a0fa21.jpg,Нок-бокс P.L. Proff Cuisine 81250133 270х168х108 мм,GS-KT608,3774,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/271631,"<p>Нок-бокс <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271631""><b class=""b"">P.L. Proff Cuisine 81250133 </b></a>используется совместно с кофемашинами на предприятиях общественного питания, в офисах и частных домах для сбора отработанного кофе из портафильтра после приготовления напитка. Изделие выполнено из металла, корпус - из дерева. </p>",271631,нок-бокс,270 мм,168 мм,108 мм,1.65 кг,Китай,1,297x184x118 мм,0,,4966,1.5 кг,
https://cdn.entero.ru/mp@2x/d5/38/d5382d30cfbc1871d5c45c9090ad562e.jpg,"Темпер MOTTA 8130/M 54 мм плоский, деревянная ручка",8130M,4339,RUB,Нет,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/113211,"<p>Темпер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/113211""><b class=""b"">MOTTA 8130</b></a> используется совместно с кофемашинами рожкового типа в частных домах, офисах, кафе и ресторанах для прессовки молотых зерен в холдере при приготовлении кофейных напитков. Модель оснащена плоской стальной рабочей частью и эргономичной деревянной ручкой. Рабочая поверхность выполнена из нержавеющей стали 18/10 Aisi 304, ручка - ясеня.</p>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",113211,темпер,54 мм,54 мм,,,Италия,,,0,https://entero.ru/manuals/501110/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,5291,,
https://cdn.entero.ru/mp@2x/5d/8d/5d8d916a11a31945c29004154b4730c0.jpg,"Ринзер для питчера Rinser 327x176x40, с сушильной сеткой и омывателем",327x176x40 Rinser,7350,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/363152,"<p>Ринзер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/363152""><b class=""b"">Rinser 327X176Х40</b></a> предназначен для быстрого мытья питчеров в условиях ограниченного пространства в барах, ресторанах и кафе. Лоток выполнен из нержавеющей стали AISI 201 толщиной 0,8 мм, перфорированная крышка - из нержавеющей стали AISI 430 толщиной 1 мм, горловина слива - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Врезная модель с сушильной сеткой</li>
<li>Перфорация в виде кофейных зерен</li>
<li>Ополаскиватель Rinser</li>
<li>Подвод воды - гибкая подводка 1/2""</li>
<li>Слив: стандартная пластиковая горловина 38 мм в комплекте с гофрированным шлангом</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Горловина слива: 38 мм</li>
</ul>",363152,ринзер,327 мм,176 мм,40 мм,,,,,0,,,,
https://cdn.entero.ru/mp@2x/7c/cd/7ccddd4d73a4784c28a60871ea262b7e.jpg;https://cdn.entero.ru/mp@2x/e8/03/e80347aa14d3795e7a902a4a96724ddf.jpg;https://cdn.entero.ru/mp@2x/ea/87/ea879bdea40e5a4cdb86bf3b0e85c9cd.jpg;https://cdn.entero.ru/mp@2x/b4/6a/b46aff06d67f04ea8d23c1ac619924aa.jpg;https://cdn.entero.ru/mp@2x/ac/15/ac15b784a38a1b64a28e9231b7bcee0b.jpg,"Ринзер (мойка) для питчера Rinser с сушильной сеткой, 327x176 мм","Ринзер (мойка) для питчера Rinser с сушильной сеткой, 327x176 мм",7350,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/367894,"<p>Ринзер (мойка) для питчера <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/367894"">Rinser с сушильной сеткой, 327x176 мм</a></b> предназначен для быстрого мытья питчеров в условиях ограниченного пространства в барах, ресторанах и кафе. Модель оснащена сушильной сеткой, котораяобеспечивает быстрое и эффективное высыхание питчера после ополаскивания. Модель изготовлена из нержавеющей стали, толщиной 0,8 мм.</p>",367894,ринзер,327 мм,176 мм,40 мм,,Китай,,,0,,,,
https://cdn.entero.ru/mp@2x/35/0f/350fafaec8a365cc230d3268959fb596.jpg;https://cdn.entero.ru/mp@2x/e3/15/e3158b22a9fda58f65bd95f22a657546.jpg;https://cdn.entero.ru/mp@2x/14/a6/14a6a24c19cea929bc0ae638e5cce95f.jpg,"Ринзер для питчера Rinser 265x164х40 мм, врезной, с сушильной сеткой","Ринзер для питчера Rinser 265x164х40 мм, врезной, с сушильной сеткой",8774,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/193315,"<p>Врезной ринзер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193315""><b class=""b"">Rinser 265x164х40</b></a> предназначен для быстрого мытья питчеров в условиях ограниченного пространства в барах, ресторанах и кафе. Цельнотянутый лоток выполнен из нержавеющей стали AISI 201, перфорированная сетка – из нержавеющей стали AISI 430, сливная горловина – из пластика</p>

<p>Вкомплект поставки входят сушильная сетка и стандартная сливная горловина с гофрированным шлангом.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Монтаж заподлицо в специально подготовленное отверстие в столешнице</li>
<li>Перфорация сетки в виде кофейных зерен</li>
<li>Многоструйный омыватель Celli итальянского производства </li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Толщина лотка: 0,8 мм</li>
<li>Толщина сетки: 1 мм</li>
<li>Горловина: 38 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/193189"">Гибкая подводка 1/2"", 600 мм</a></li>
<li><a href=""https://entero.ru/item/193192"">Гибкая подводка 1/2"", 1000 мм</a></li>
<li><a href=""https://entero.ru/item/193193"">Гибкая подводка 1/2"", 2000 мм</a></li>
<li><a href=""https://entero.ru/item/193194"">Сливной шланг, 1500 мм</a></li>
<li><a href=""https://entero.ru/item/193198"">Сливной шланг, 3500 мм</a></li>
<li><a href=""https://entero.ru/item/193200"">Насос для бутилированной воды, 19 л</a></li>
<li><a href=""https://entero.ru/item/193206"">Насос для бутилированной воды, 2х19 л</a></li>
</ul>",193315,ринзер,265 мм,164 мм,40 мм,,Россия,,,0,,,,
https://cdn.entero.ru/mp@2x/2c/9e/2c9e2b008c5b13a918b160dbeba4cda0.jpg;https://cdn.entero.ru/mp@2x/01/e5/01e515fdedcfab6342fc8fb05b3f86ae.jpg;https://cdn.entero.ru/mp@2x/ad/33/ad33e77e1fe5d7e767e48a1e62a5442f.jpg,"Ринзер для питчера Rinser 600x200х30 мм, врезной, с каплесборником","Ринзер для питчера Rinser 600x200х30 мм, врезной, с каплесборником",12191,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/193226,"<p>Врезной ринзер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193226""><b class=""b"">Rinser 600X200Х30</b></a> предназначен для быстрого мытья питчеров в условиях ограниченного пространства в барах, ресторанах и кафе. Лоток выполнен из нержавеющей стали AISI 201, каплесборник – из шлифованной нержавеющей стали, сливная горловина – из пластика.</p>

<p>В комплект поставки входят каплесборник, 2 адаптера для подключения к водоснабжению и сливная горловина с гофрированным шлангом.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Монтаж заподлицо в специально подготовленное отверстие в столешнице</li>
<li>Многоструйный омыватель Celli итальянского производства</li>
</ul>

<p><b>Дополнительные характеристики: </b></p>

<ul>
<li>Адаптеры для подключения к водоснабжению:
<ul>
<li>Резьбовой: 1/2""</li>
<li>Под трубку: 9,5 мм</li>
</ul>
</li>
<li>Толщина лотка: 1,2 мм</li>
<li>Толщина крышки: 1 мм</li>
<li>Габариты монтажного отверстия: 605х205 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Альтернативное цветовое исполнение покрытия</li>
<li><a href=""https://entero.ru/item/193189"">Гибкая подводка 1/2"", 600 мм</a></li>
<li><a href=""https://entero.ru/item/193192"">Гибкая подводка 1/2"", 1000 мм</a></li>
<li><a href=""https://entero.ru/item/193193"">Гибкая подводка 1/2"", 2000 мм</a></li>
<li><a href=""https://entero.ru/item/193194"">Сливной шланг, 1500 мм</a></li>
<li><a href=""https://entero.ru/item/193198"">Сливной шланг, 3500 мм</a></li>
<li><a href=""https://entero.ru/item/193200"">Насос для бутилированной воды, 19 л</a></li>
<li><a href=""https://entero.ru/item/193206"">Насос для бутилированной воды, 2х19 л</a></li>
</ul>",193226,ринзер,600 мм,200 мм,30 мм,,Россия,,,0,,,,
https://cdn.entero.ru/mp@2x/3f/f0/3ff0e9dc4109cdd70e64393b49d68204.jpg;https://cdn.entero.ru/mp@2x/9f/ab/9fabcdb082da4f90b1b81293052a1774.jpg;https://cdn.entero.ru/mp@2x/2b/56/2b56d8addd700ea8d81deecef0c95714.jpg;https://cdn.entero.ru/mp@2x/fb/2a/fb2a64f3194963a73e6d99b899aa871b.jpg;https://cdn.entero.ru/mp@2x/22/bd/22bd2030b5af44633494c1ae152bf488.jpg;https://cdn.entero.ru/mp@2x/88/6c/886cd1182a07b6b9579e6b1edbb259bd.jpg;https://cdn.entero.ru/mp@2x/c7/d2/c7d2088268167ab5d19e5eba4f9abc1f.jpg,Темпер с ковриком SMEG ECTS01,Темпер с ковриком SMEG ECTS01,12590,RUB,Нет,SMEG,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/306007,"<p>Темпер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/306007"">SMEG ECTS01</a></b> предназначен для формирования правильной кофейной таблетки в портафильтре при приготовлении эспрессо. Совместим с холдером для эсперссо кофемашины ECF. Модель оснащена удобной рукояткой обтекаемой формы. Головка выполнена из нержавеющей стали, рукоятка – из алюминия.</p>

<p>В комплект поставки входит силиконовый коврик для формования и компактного хранения аксессуара.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр головки: 51 мм</li>
</ul>",306007,"темпер, коврик для темпинга",,,,,Италия,,,0,,13394,0.7 кг,0.9 кг
https://cdn.entero.ru/mp@2x/3b/35/3b35c2a8b768eb4c342c4ea2145e2d38.jpg,Диспенсер для топпинга MOTTA 1620,Диспенсер для топпинга MOTTA 1620,190,RUB,Нет,MOTTA,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/164280,"<p>Диспенсер для топпинга <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/164280"">MOTTA 1620</a> </b>предназначен для украшения молочной поверхности капучино и латте какао или корицей в кофейнях, барах и ресторанах. Аксессуар выполнен из пластика.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 240 мл</li>
<li>Цвет: белый</li>
</ul>",164280,декоратор для какао,,,223 мм,,Италия,,,0,,268,,
https://cdn.entero.ru/mp@2x/d3/18/d318dca3ee350c91e447b084f2ff7e0e.jpg,Ручка для кофейного декорирования P.L. Proff Cuisine 81250124,GS-CT804,256,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/271677,"<p>Ручка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271677""><b class=""b"">P.L. Proff Cuisine 81250124 </b></a>предназначена для декорирования кофейных напитков с молочной пенкой на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали.</p>",271677,кисточка бариста,135 мм,3 мм,,,Китай,,,0,,337,0.008 кг,
https://cdn.entero.ru/mp@2x/f7/2c/f72c0d7141b089640b0ecf49d93d0829.jpg,Кисточка для чистки P.L. Proff Cuisine 81250123,GS-CT805,358,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/271492,"<p>Кисточка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271492""><b class=""b"">P.L. Proff Cuisine 81250123 </b></a>предназначена для чистки кофейного оборудования на предприятиях общественного питания и торговли. </p>",271492,кисточка бариста,,,,,Китай,,,0,,,0.017 кг,
https://cdn.entero.ru/mp@2x/86/e0/86e0471f5131fad902a1de758143c664.jpg,"Шланг сливной Rinser PN 3, 1500 мм","Шланг сливной Rinser PN 3, 1500 мм",364,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/193194,"<p>Шланг <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193194""><b class=""b"">Rinser 1/2"", PN 6, 1000 мм</b></a> предназначен для подключения слива каплесборника, мойки для питчера и другого барного оборудования к централизованной или локальной канализации в барах, ресторанах и кафе. Шланг выполнен из поливинилхлорида, присоединительные манжеты – из пластика. Модель произведена в России.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Максимальное рабочее давление: 3 бар</li>
<li>Средний срок эксплуатации: 5 лет</li>
<li>Диаметр манжет: 19 / 23 мм</li>
<li>Длина: 1500 мм</li>
</ul>",193194,,,,,,,,,0,,,,
https://cdn.entero.ru/mp@2x/da/59/da59104e3b9b71c88ab8955401281006.jpg,Мат для темпера P.L. Proff Cuisine 81250121 60х60 мм,GS-CT803,419,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/271495,"<p>Мат <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/271495""><b class=""b"">P.L. Proff Cuisine 81250121 </b></a>предназначен для фиксации портафильтра во время темперовки на предприятиях общественного питания и торговли. Модель защищает рабочую поверхность от возможных механических повреждений, а также сохраняет целостность холдера. Изделие выполнено из силикона. </p>",271495,коврик для темпинга,60 мм,,,,Китай,,,0,,559,0.063 кг,
https://cdn.entero.ru/mp@2x/f4/4f/f44fc75d49b5cb83a02245163e0dfb2f.jpg,"Подводка гибкая для подключения к водоснабжению Rinser 1/2"", PN 6, 1000 мм, гайка-гайка","Подводка гибкая для подключения к водоснабжению Rinser 1/2"", PN 6, 1000 мм, гайка-гайка",420,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/193192,"<p>Гибкая подводка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193192""><b class=""b"">Rinser</b></a> предназначена для подключения к трубопроводу и подачи воды к ринзерам в барах, ресторанах и кафе. Модель оснащена шлангом в защитной оплетке с 2 резьбовыми гайками на концах для легкости монтажа. Модель произведена в России.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Максимальное рабочее давление: 6 бар</li>
<li>Диаметр резьбы: 1/2""</li>
<li>Длина: 1000 мм</li>
</ul>",193192,,,,,,,,,0,,600,,
https://cdn.entero.ru/mp@2x/8b/5a/8b5a25f65d716ee69b912eb61d82e832.jpg,Питчер CuisinAid CD-MP1015 150 мл (нерж. сталь),Питчер CuisinAid CD-MP1015 150 мл (нерж. сталь),459,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/309603,"<p>Питчер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/309603""><b class=""b"">CuisinAid CD-MP1015 </b></a>предназначен для подогрева и взбивания в нем молока для капучино, латте и других кофейных напитков в барах, ресторанах и кафе. Модель оснащена дугообразной рукояткой и интегрированным в борт изливом. Изделие выполнено из нержавеющей стали с полированной поверхностью. </p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем: 150 мл</li>
<li>Диаметр: 50 мм</li>
</ul>",309603,питчер,50 мм,,140 мм,,Китай,,,0,,646,,
https://cdn.entero.ru/mp@2x/11/d0/11d0902b3605f304031b8e221b192a0a.jpg,"Шланг сливной Rinser PN 3, 3500 мм","Шланг сливной Rinser PN 3, 3500 мм",532,RUB,Нет,,Кофеварки и кофемашины,Аксессуары,https://entero.ru/item/193198,"<p>Шланг <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/193198""><b class=""b"">Rinser 1/2"", PN 6, 1000 мм</b></a> предназначен для подключения слива каплесборника, мойки для питчера и другого барного оборудования к централизованной или локальной канализации в барах, ресторанах и кафе. Шланг выполнен из поливинилхлорида, присоединительные манжеты – из пластика. Модель произведена в России.</p>

<p><b>Характеристики: </b></p>

<ul>
<li>Максимальное рабочее давление: 3 бар</li>
<li>Средний срок эксплуатации: 5 лет</li>
<li>Диаметр манжет: 19 / 23 мм</li>
<li>Длина: 1500 мм</li>
</ul>",193198,,,,,,,,,0,,,,
