Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Страна производства,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Вес (с упаковкой),Вид,Кратность заказа
https://cdn.entero.ru/mp@2x/44/ee/44ee804e145a645732243e62ac2d5083.jpg,Средство очищающее Jura 1 л,62536,0,RUB,Да,Jura,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/155909,"<p>Средство очищающее <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/155909"">Jura 1 л</a></b> используется совместно с автоматическими кофемашинами, капучинаторами для промывки системы приготовления молока. Средство на основе щелочи используется для удаления остатков молока и молочного жира.</p>",155909,,Швейцария,0,https://entero.ru/manuals/185340/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BE%D1%87%D0%B8%D1%89%D0%B0%D1%8E%D1%89%D0%B5%D0%B5%20Jura%201000%20%D0%BC%D0%BB.pdf,,,,1 л,,жидкость,
https://cdn.entero.ru/mp@2x/80/e5/80e57faaac137df993e936aaa0006426.jpg;https://cdn.entero.ru/mp@2x/f1/fc/f1fce23865e5dafb73f7e3518d77da53.jpg,Моющее средство CUP 7 (1 л.),CUP7,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/310442,"<p>Моющее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/310442""><b class=""b"">CUP 7</b></a> используется для ежедневной промывки молочных систем кофемашин с функцией автоматического приготовления капучино на предприятиях общественного питания и торговли. </p>

<p><b>Особенности:</b></p>

<ul>
<li>Эффективно очищает от молочного налета</li>
<li>Предотвращает образование молочного камня</li>
<li>Дезинфицирует, устраняет неприятные запахи.</li>
</ul>",310442,средства для очистки молочных систем,Россия,0,,,,,1000 л,,жидкость,
https://cdn.entero.ru/mp@2x/03/b6/03b6e2a66c683fd3b07567155bc33820.jpg;https://cdn.entero.ru/mp@2x/5e/27/5e277f51907fabfe72b6475899684544.jpg;https://cdn.entero.ru/mp@2x/de/03/de03f18a60a98c26c1819c671a673852.jpg,Средство для удаления кофейных масел CUP 6 (1000 гр.),Средство для удаления кофейных масел CUP 6 (1000 гр.),0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/311647,"<p>Порошковое средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/311647""><b class=""b"">CUP 6</b></a> используется не предприятиях общественного питания и торговли для эффективной очистки рабочих групп кофемашин от труднорастворимых загрязнений таких как остатки кофе, кофейные масла, воски и танины. Состав: карбонат натрия (20%), анионные поверхностно активные компоненты (ПАВ) (5%), комплексообразователь (5%) и отбеливающий агент на основе кислорода. Средство поставляется в цилиндрической банке со съемной крышкой.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон температуры окружающей среды при хранении: от -5 до 35 °С </li>
<li>Температура раствора: 60 °С </li>
<li>Дозировка на 1 л воды: 50 г </li>
<li>Масса порошка: 1000 г</li>
<li>Срок годности: 18 мес.</li>
</ul>",311647,средства для удаления кофейных масел,Россия,0,,,,,,,порошок,
https://cdn.entero.ru/mp@2x/84/e1/84e12c5607d0a05e5e5e6416ccdd6609.jpg,Таблетки для очистки молочных систем URNEX Rinza 120 шт.,12-M61-UX120-12,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/255686,"<p>Таблетки <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/255686""><b class=""b"">URNEX Rinza</b></a> предназначены для очистки молочных систем кофемашин и кофеварок всех типов от молочного камня на предприятиях общественного питания и торговли. Средство содержит катионные ПАВ для дополнительной эффективной очистки.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вес 1 таблетки: 4 г</li>
<li>Количество таблеток в банке: 120</li>
<li>Дозировка: 1 табл./250 мл воды</li>
</ul>",255686,средства для очистки молочных систем,США,0,https://entero.ru/manuals/313287/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20URNEX%20Rinza%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/313207/%D0%A1%D0%BE%D1%81%D1%82%D0%B0%D0%B2.pdf,,,,,,таблетки,
https://cdn.entero.ru/mp@2x/0b/96/0b96c9955798f5eb21da03dcea44d7aa.jpg,"Средство для промывки молочных систем Dr.coffee M11, 250 мл","Средство для промывки молочных систем Dr.coffee M11, 250 мл",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/128931,"<p>Средство для промывки молочных систем <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128931""><b class=""b"">Dr.coffee M11</b></a> используется на предприятиях общественного питания и торговли, в офисах, а также в домашних условиях совместно с кофемашинами. Подходит для циркуляционной мойки молочных трубок автоматических кофемашин и рожковых кофеварок. Средство бережно и полностью очищает внутренние детали кофемашины или кофеварки от белковых и органических загрязнений, а также от образования молочных камней</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: щелочной агент, неиногенные ПАВ, комплексообразователь</li>
<li>Обладает хорошими моющими и обезжиривающими свойствами</li>
<li>Для достижения лучшего результата очистки температура жидкости должна быть выше 40°С</li>
<li>Хранить в сухом помещении в плотно закрытой оригинальной упаковке вдали от источников тепла, отдельно от пищевых продуктов</li>
<li>Вызывает раздражение кожи и глаз. При работе со средством пользоваться средствами защиты рук, глаз и лица</li>
<li>Беречь от детей</li>
<li>Срок хранения: 1 год</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Условия хранения:
<ul>
<li>Температура: от -5 до 25 °С</li>
</ul>
</li>
<li>Габариты: 52х52х195 мм</li>
</ul>",128931,средства для очистки молочных систем,Китай,0,,,,0.3 кг,0.25 л,,жидкость,
https://cdn.entero.ru/mp@2x/be/45/be45eebb980083f72665ae3a458a84eb.jpg,"Средство для декальцинации Dr.coffee D11, 250 мл","Средство для декальцинации Dr.coffee D11, 250 мл",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/128926,"<p>Средство для декальцинаци <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/128926""><b class=""b"">Dr.coffee D11</b></a> используется на предприятиях общественного питания и торговли, в офисах, а также в домашних условиях совместно с кофемашинами. Средство бережно и полностью очищает внутренние детали кофемашины или кофеварки от известковых отложений.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав: щелочной агент, неиногенные ПАВ, комплексообразователь</li>
<li>Съемные детали желательно замачивать в растворе до полного удаления накипи</li>
<li>Для достижения лучшего результата очистки температура жидкости должна быть выше 40°С</li>
<li>Хранить в сухом помещении в плотно закрытой оригинальной упаковке вдали от источников тепла, отдельно от пищевых продуктов</li>
<li>Вызывает раздражение кожи и глаз. При работе со средством пользоваться средствами защиты рук, глаз и лица</li>
<li>Беречь от детей</li>
<li>Срок хранения: 1 год</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Условия хранения:
<ul>
<li>Температура: от -5 до 25 °С</li>
</ul>
</li>
<li>Габариты: 52х52х195 мм</li>
</ul>",128926,средства для декальцинации,Китай,0,,,,0.3 кг,0.25 л,,жидкость,
https://entero.ru/i/nofoto-m.jpg,Таблетки для декальцинации кофемашин Expert CM 4 шт. по 15 гр,Таблетки для декальцинации кофемашин Expert CM 4 шт. по 15 гр,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147966,"<p>Таблетки для декальцинации<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147966""><b class=""b""> Expert CM </b></a>предназначено для удаления известкового налета, ржавчины, накипи, окислов, наростов и других солевых и минеральных отложений с нагревательных элементов кофемашин и других бытовых приборов на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: аминосульфоновая кислота ≥ 25%, лимонная кислота ≥ 25%, ингибитор солеотложений <20%</li>
<li>Не имеет запаха и безвредно для приготавливаемых продуктов и человека</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество таблеток в упаковке: 4</li>
<li>Вес одной таблетки: 15 гр</li>
<li>Диаметр таблетки: 25 мм</li>
</ul>

<p><b class=""o"">Внимание!!! Не используйте для оцинкованной, хромированной и эмалированной техники.</b></p>",147966,средства для декальцинации,Россия,0,,,,0.06 кг,,,таблетки,
https://cdn.entero.ru/mp@2x/44/58/4458d2866f98b4a36f97ae677eef3058.jpg,Таблетки для удаления кофейных масел Expert CM 10 шт. по 2 гр,Таблетки для удаления кофейных масел Expert CM 10 шт. по 2 гр,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147991,"<p><span class=""b"">Таблетки </span><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147991""><b class=""b"">Expert CM</b></a> предназначены для удаления кофейных масел в кофемашинах на предприятиях общественного питания, торговли и в домашних условиях. Сконцентрированная формула устраняет пригоревшие кофейные масла.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: ≥20% фосфатов, 15% карбонатов</li>
<li>Количество таблеток в упаковке: 10</li>
<li>Вес одной таблетки: 2 гр</li>
<li>Норма расхода: 1 таблетка на 1 чистку</li>
<li>Отбеливающий агент на основе кислорода</li>
<li>Использовать ежедневно, либо через каждые 200-250 чашек</li>
</ul>

<p> </p>",147991,средства для удаления кофейных масел,Россия,0,https://entero.ru/manuals/174971/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%20100%20%D1%88%D1%82.%20%D0%BF%D0%BE%202%20%D0%B3%D1%80..docx,,,,,,таблетки,
https://cdn.entero.ru/mp@2x/8a/5a/8a5a66c15ec26a1462de871dfd869859.jpg,Средство для удаления кофейных масел Expert CM 0.25 кг,Средство для удаления кофейных масел Expert CM 0.25 кг,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147988,"<p>Порошковое средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147988""><b class=""b""> Expert CM</b></a> предназначено для удаления кофейных масел в эспрессо-машинах на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: фосфаты <50%, отбеливающий агент <30%,этоксилаты / пропоксилаты <5%</li>
<li>Норма расхода: 
<ul>
<li>Ежедневное использование: от 3 до 5 гр</li>
<li>Замачивание на ночь: от 6 до 8 гр</li>
</ul>
</li>
</ul>

<p> </p>",147988,средства для удаления кофейных масел,Россия,0,https://entero.ru/manuals/174966/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%205%20%D0%BA%D0%B3.docx,,,0.25 кг,,,порошок,
https://cdn.entero.ru/mp@2x/ff/f5/fff55f1985b39c2ec4008a1b54c4c9e8.jpg,"Средство для декальцинации кофемашин Expert CM 0,25 кг","Средство для декальцинации кофемашин Expert CM 0,25 кг",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147957,"<p>Средство для декальцинации<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147957""><b class=""b""> Expert CM </b></a>предназначено для удаления известкового налета, ржавчины, накипи, окислов, наростов и других солевых и минеральных отложений с нагревательных элементов кофемашин и других бытовых приборов на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: аминосульфоновая кислота ≥ 25%, лимонная кислота ≥ 25%, ингибитор солеотложений <20%</li>
<li>Не имеет запаха и безвредно для приготавливаемых продуктов и человека</li>
</ul>

<p><b class=""o"">Внимание!!! Не используйте для оцинкованной, хромированной и эмалированной техники.</b></p>",147957,средства для декальцинации,Россия,0,https://entero.ru/manuals/174947/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%200_25%20%D0%BA%D0%B3.docx,,,0.25 кг,,,порошок,
https://cdn.entero.ru/mp@2x/b2/3e/b23ebd66133119da0aaf0fa22cb570f3.jpg,"Средство для очистки молочных систем Expert CM 0,25 л","Средство для очистки молочных систем Expert CM 0,25 л",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/148092,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/148092""><b class=""b"">Expert CM </b></a>предназначено для промывки молочных систем эспрессо-машин и суперавтоматов на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: щелочной агент <10%, неионогенные ПАВ ≥5%, комплексообразователь ≥10%</li>
<li>Очищает от пенного налета, накипи, молочного камня</li>
<li>Уничтожает бактерии на внутренней поверхности оборудования</li>
<li>Очищает стальные и металлические компоненты оборудования</li>
</ul>",148092,средства для очистки молочных систем,Россия,0,https://entero.ru/manuals/175164/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%201%20%D0%BB.docx,,,,0.25 л,,жидкость,
https://cdn.entero.ru/mp@2x/1f/b5/1fb5b0aac5f433cee113b0cd42c25f60.jpg,Средство для декальцинации кофемашин Expert CM 5 шт. по 20 гр,Средство для декальцинации кофемашин Expert CM 5 шт. по 20 гр,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147958,"<p>Средство для декальцинации<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147958""><b class=""b""> Expert CM </b></a>предназначено для удаления известкового налета, ржавчины, накипи, окислов, наростов и других солевых и минеральных отложений с нагревательных элементов кофемашин и других бытовых приборов на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: аминосульфоновая кислота ≥ 25%, лимонная кислота ≥ 25%, ингибитор солеотложений <20%</li>
<li>Не имеет запаха и безвредно для приготавливаемых продуктов и человека</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество пакетов в одной упаковке: 5</li>
<li>Вес одного пакета: 20 гр</li>
</ul>

<p><b class=""o"">Внимание!!! Не используйте для оцинкованной, хромированной и эмалированной техники.</b></p>",147958,средства для декальцинации,Россия,0,https://entero.ru/manuals/174950/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%205%20%D1%88%D1%82.%20%D0%BF%D0%BE%2020%20%D0%B3.docx,,,0.1 кг,,,порошок,
https://cdn.entero.ru/mp@2x/c2/59/c25962f876161e96cec0add093d2220c.jpg,"Средство для удаления накипи Expert CM 0,25 л","Средство для удаления накипи Expert CM 0,25 л",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147973,"<p>Концентрированное средство для удаления накипи<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147973""><b class=""b""> Expert CM </b></a>предназначено для удаления известкового налета, ржавчины, накипи, окислов, наростов и других солевых и минеральных отложений с нагревательных элементов кофемашин на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: минеральные кислоты ≥30%, неиногенные ПАВ 5-15%</li>
</ul>",147973,средства для декальцинации,Россия,0,https://entero.ru/manuals/174951/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%200_25%20%D0%BB.docx,,,,0.25 л,,жидкость,
https://entero.ru/i/nofoto-m.jpg,Средство для удаления кофейных масел Expert CM 5 шт. по 20 гр,Средство для удаления кофейных масел Expert CM 5 шт. по 20 гр,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/148063,"<p><span class=""b"">Порошковое средство </span><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/148063""><b class=""b"">Expert CM</b></a> предназначен для удаления кофейных масел в кофемашинах на предприятиях общественного питания, торговли и в домашних условиях. Сконцентрированная формула устраняет пригоревшие кофейные масла.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Количество пакетов в упаковке: 5</li>
<li>Вес одной таблетки: 20 гр</li>
<li>Норма расхода: 1 пакет на 1 чистку</li>
<li>Использовать ежедневно, либо через каждые 200-250 чашек</li>
</ul>

<p> </p>",148063,средства для удаления кофейных масел,Россия,0,https://entero.ru/manuals/175115/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%205%20%D1%88%D1%82.%20%D0%BF%D0%BE%2020%20%D0%B3%D1%80..docx,,,0.1 кг,,,порошок,
https://entero.ru/i/nofoto-m.jpg,Средство для промывки молочных систем кофемашин Saeco Алкадем 250 мл,Средство для промывки молочных систем кофемашин Saeco Алкадем 250 мл,0,RUB,Нет,Saeco,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/286058,"<p>Жидкое средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/286058""><b class=""b"">Saeco Алкадем 250 мл </b></a>предназначено для очистки молочных систем кофемашин. В сочетании с программой автоматической очистки средство эффективно удаляет удаляет органические загрязнения, молочный камень.</p>

<p><b>Состав:</b></p>

<ul>
<li>Щелочной агент</li>
<li>Неионогенные ПАВ</li>
<li>Комплексообразователь</li>
</ul>",286058,средства для очистки молочных систем,,0,,,,,0.25 л,,жидкость,
https://cdn.entero.ru/mp@2x/76/a3/76a3bf015ca87858d39770119ebbe016.jpg,"Жидкость для декальцинации Crem 110412, 250 мл","Жидкость для декальцинации Crem 110412, 250 мл",0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/255364,"<p>Жидкость для декальцинации <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/255364""><b class=""b"">Crem 110412</b></a> предназначена для удаления известкового налета кофеварок серий <a href=""https://entero.ru/search.php?text=%D0%9A%D0%BE%D1%84%D0%B5%D0%B2%D0%B0%D1%80%D0%BA%D0%B0+Crem+Serving+Concept+"" target=""_blank"">Serving Concept</a>, <a href=""https://entero.ru/search.php?text=%D0%9A%D0%BE%D1%84%D0%B5%D0%B2%D0%B0%D1%80%D0%BA%D0%B0+Crem+Mega+Gold"" target=""_blank"">Mega Gold</a> и <a href=""https://entero.ru/search.php?text=Original+Line"" target=""_blank"">Original Line</a>. Средство удовлетворяет всем критериям пищевой безопасности и обеспечивает максимальную гигиену, тем самым увеличивая срок службы оборудования.</p>",255364,средства для декальцинации,Италия,0,https://entero.ru/manuals/312792/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Crem.pdf,,,,0.25 л,,жидкость,
https://cdn.entero.ru/mp@2x/2e/42/2e42f1c0b864781d5538147c70870b43.jpg,Средство для удаления кофейных масел Expert CM 1 л,Средство для удаления кофейных масел Expert CM 1 л,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/148069,"<p><span class=""b"">Концентрированное моющее средство </span><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/148069""><b class=""b"">Expert CM</b></a> предназначено для очистки рабочих групп кофемашин в сервисных центрах. Очистка происходит путем замачивания загрязненных деталей кофемашин (в т.ч. пластиковых) в рабочем растворе с концентрацией не более 10%.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Основа: щелочной агент, полифосфаты</li>
</ul>",148069,средства для удаления кофейных масел,Россия,0,,,,,1 л,,жидкость,
https://cdn.entero.ru/mp@2x/73/09/730902d8d7fb58a13a4b80832239c28d.jpg,Средство для удаления накипи Expert CM 1 л,Средство для удаления накипи Expert CM 1 л,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147967,"<p>Концентрированное средство для удаления накипи<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147967""><b class=""b""> Expert CM </b></a>предназначена для удаления известкового налета, ржавчины, накипи, окислов, наростов и других солевых и минеральных отложений с нагревательных элементов кофемашин на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: минеральные кислоты ≥30%, неиногенные ПАВ 5-15%</li>
</ul>",147967,средства для декальцинации,Россия,0,https://entero.ru/manuals/174953/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%201%20%D0%BB.docx,,,,1 л,,жидкость,
https://cdn.entero.ru/mp@2x/13/a2/13a295e937184611ebb8330996713c78.jpg,Очиститель для молочных систем Axor SANIMILK 1000 мл,DC333,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/255901,"<p>Очиститель <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/255901""><b class=""b"">Axor SANIMILK</b></a> предназначен для очистки от молочного белка, жира и отложений кальция, а также дезинфекции вспенивателя молока, паровой трубки и молочного контура кофемашины на предприятиях общественного питания и торговли. Экологический состав на основе биоразлагаемых ПАВ растительного происхождения.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Не оставляет следов и запаха</li>
<li>Защищает металлические части оборудования от коррозии</li>
<li>Безопасно для здоровья человека и окружающей среды</li>
<li>Международный сертификат NSF</li>
<li>Пластиковая бутылка с дозатором</li>
</ul>",255901,средства для очистки молочных систем,Италия,0,,,,,1 л,,жидкость,
https://cdn.entero.ru/mp@2x/37/02/37023677b11c662cf246dc776049de4d.jpg,Средство для удаления кофейных масел Expert CM 1 кг,Средство для удаления кофейных масел Expert CM 1 кг,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147986,"<p>Порошковое средство<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147986""><b class=""b""> Expert CM</b></a> предназначено для удаления кофейных масел в эспрессо-машинах на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: фосфаты <50%, отбеливающий агент <30%,этоксилаты / пропоксилаты <5%</li>
<li>Норма расхода: 
<ul>
<li>Ежедневное использование: от 3 до 5 гр</li>
<li>Замачивание на ночь: от 6 до 8 гр</li>
</ul>
</li>
</ul>

<p> </p>",147986,средства для удаления кофейных масел,Россия,0,https://entero.ru/manuals/174965/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%205%20%D0%BA%D0%B3.docx,,,1 кг,,,порошок,
https://cdn.entero.ru/mp@2x/cc/d0/ccd0657573711973719b57579b5fefe6.jpg,Средство для очистки молочных систем Expert CM 1 л,Средство для очистки молочных систем Expert CM 1 л,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/148083,"<p>Средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/148083""><b class=""b"">Expert CM </b></a>предназначено для промывки молочных систем эспрессо-машин и суперавтоматов на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: щелочной агент <10%, неионогенные ПАВ ≥5%, комплексообразователь ≥10%</li>
<li>Очищает от пенного налета, накипи, молочного камня</li>
<li>Уничтожает бактерии на внутренней поверхности оборудования</li>
<li>Очищает стальные и металлические компоненты оборудования</li>
</ul>",148083,средства для очистки молочных систем,Россия,0,https://entero.ru/manuals/175161/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%201%20%D0%BB.docx,,,,1 л,,жидкость,
https://cdn.entero.ru/mp@2x/e0/d9/e0d9929949d37b99ee3e7ceb7ceb1aff.jpg,Средство для очистки от накипи URNEX Dezcal 4х28 г,15-DEZC2-12DSP,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/255738,"<p>Чистящее средство <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/255738""><b class=""b"">URNEX Dezcal</b></a> предназначено для очистки от накипи кофемашин, кофеварок, чайников и других приборов в частных домах и квартирах. Порошок изготовлен из биоразлагаемых ингредиентов без запаха и фосфатов.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Вес: 4х 28 г</li>
</ul>",255738,средства для декальцинации,США,0,https://entero.ru/manuals/313273/%D0%A1%D0%BE%D1%81%D1%82%D0%B0%D0%B2.pdf,,,,,,порошок,
https://cdn.entero.ru/mp@2x/be/3d/be3d7abdc49229463f2a69f5bbe54638.jpg,Средство для декальцинации кофемашин Expert CM 1 кг,Средство для декальцинации кофемашин Expert CM 1 кг,0,RUB,Нет,,Кофеварки и кофемашины,Средства для очистки кофемашин,https://entero.ru/item/147956,"<p>Средство для декальцинации<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/147956""><b class=""b""> Expert CM </b></a>предназначено для удаления известкового налета, ржавчины, накипи, окислов, наростов и других солевых и минеральных отложений с нагревательных элементов кофемашин и других бытовых приборов на предприятиях общественного питания, торговли и в домашних условиях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Состав: аминосульфоновая кислота ≥ 25%, лимонная кислота ≥ 25%, ингибитор солеотложений <20%</li>
<li>Не имеет запаха и безвредно для приготавливаемых продуктов и человека</li>
</ul>

<p><b class=""o"">Внимание!!! Не используйте для оцинкованной, хромированной и эмалированной техники.</b></p>",147956,средства для декальцинации,Россия,0,https://entero.ru/manuals/174948/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Expert%20CM%201%20%D0%BA%D0%B3.docx,,,1 кг,,,порошок,
