Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Объем,Вес (с упаковкой),Материал,Цвет,С крышкой,Раздельный сбор мусора
https://cdn.entero.ru/mp@2x/15/0d/150d5c105ac0c7a57243951bdef56ba5.jpg;https://cdn.entero.ru/mp@2x/94/12/9412c9921cbfe682d489ea76973cc35f.jpg,Контейнер для мусора PLAFOR Fala 30 л желтый,608-01,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364252,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364252""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364252,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,желтый,Да,Да
https://cdn.entero.ru/mp@2x/fb/c8/fbc8eeab4f911a30db32e76f49d7823d.jpg;https://cdn.entero.ru/mp@2x/9c/ca/9ccac3b9486ab0522ccb5e5be50de40b.jpg,Контейнер для мусора PLAFOR Fala 30 л зеленый,608-02,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364253,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364253""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364253,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,зеленый,Да,Да
https://cdn.entero.ru/mp@2x/7a/4a/7a4a014fdc18caf03dd75a02df85e174.jpg;https://cdn.entero.ru/mp@2x/d2/9e/d29ef37b8c313b1a91beef44c7f30bf4.jpg,Контейнер для мусора PLAFOR Fala 30 л синий,608-03,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364254,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364254""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364254,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,синий,Да,Да
https://cdn.entero.ru/mp@2x/b6/1c/b61cdb5783409e08b3bd037c9ffa3bcc.jpg;https://cdn.entero.ru/mp@2x/0d/e5/0de58e1a39be5bb2babd69fe1b20fd67.jpg,Контейнер для мусора PLAFOR Fala 30 л красный,608-04,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364255,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364255""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364255,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,красный,Да,Да
https://cdn.entero.ru/mp@2x/fe/5a/fe5a4c318f7e15ed7e433d2bd61eff0a.jpg;https://cdn.entero.ru/mp@2x/33/e7/33e79f514b70c2db63aaa473b8f5b10d.jpg,Контейнер для мусора PLAFOR Fala 30 л оранжевый,608-05,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364257,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364257""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364257,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,оранжевый,Да,Да
https://cdn.entero.ru/mp@2x/98/c0/98c0d933738146311da3afa10de2b616.jpg;https://cdn.entero.ru/mp@2x/72/93/7293044c4c381f34f2bb7d081bfe5d31.jpg,Контейнер для мусора PLAFOR Fala 30 л капучино,608-06,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364258,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364258""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: капучино</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364258,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,бежевый,Да,Да
https://cdn.entero.ru/mp@2x/1d/a6/1da6cb27924bf97167c4f3c2964b37a9.jpg;https://cdn.entero.ru/mp@2x/59/7c/597c69571277f9e4f8eb9c5629bb269b.jpg,"Контейнер для мусора PLAFOR Fala 30 л черный, золотой",608-07,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364259,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364259""><b class=""b"">PLAFOR Fala</b></a> предназначен для раздельной утилизации отходов на предприятиях общественного питания и офисах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и выцветанию, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Возможность фиксировать сменные мусорные мешки</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Гладкая поверхность</li>
<li>Простой уход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет крышки: золотой</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364259,357 мм,293 мм,541 мм,,,,0,,,,Польша,Польша,30 л,,пластик,черный,Да,Да
https://cdn.entero.ru/mp@2x/52/06/5206347657975a8d452a2de348c50577.jpg,Контейнер для мусора PLAFOR Quatro 28 л белый,610-02,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364297,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364297""><b class=""b"">PLAFOR Quatro </b></a>предназначен для универсальной утилизации отходов на предприятиях общественного питания и торговли, офисах, отелях и на улицах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и атмосферным явлениям, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364297,360 мм,293 мм,491 мм,,,,0,,,,Польша,Польша,28 л,,пластик,белый,Да,
https://cdn.entero.ru/mp@2x/73/18/7318d53d4870c791f5f14c82fefb19f0.jpg,Контейнер для мусора PLAFOR Quatro 28 л черный,610-03,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364298,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364298""><b class=""b"">PLAFOR Quatro </b></a>предназначен для универсальной утилизации отходов на предприятиях общественного питания и торговли, офисах, отелях и на улицах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и атмосферным явлениям, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364298,360 мм,293 мм,491 мм,,,,0,,,,Польша,Польша,28 л,,пластик,черный,Да,
https://cdn.entero.ru/mp@2x/b0/c4/b0c45425cd7eff700f5e78cd6265a157.jpg,Контейнер для мусора PLAFOR Quatro 28 л мраморный,610-04,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364300,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364300""><b class=""b"">PLAFOR Quatro </b></a>предназначен для универсальной утилизации отходов на предприятиях общественного питания и торговли, офисах, отелях и на улицах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и атмосферным явлениям, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: мраморный</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364300,360 мм,293 мм,491 мм,,,,0,,,,Польша,Польша,28 л,,пластик,бежевый,Да,
https://cdn.entero.ru/mp@2x/55/45/554510190f455acf5bd3463dce3c18c4.jpg,Контейнер для мусора PLAFOR Quatro 28 л коричневый,610-05,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364301,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364301""><b class=""b"">PLAFOR Quatro </b></a>предназначен для универсальной утилизации отходов на предприятиях общественного питания и торговли, офисах, отелях и на улицах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и атмосферным явлениям, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364301,360 мм,293 мм,491 мм,,,,0,,,,Польша,Польша,28 л,,пластик,коричневый,Да,
https://cdn.entero.ru/mp@2x/4f/4b/4f4b7ae64253d681caa474a671b5490a.jpg,Контейнер для мусора PLAFOR Quatro 28 л мокка,610-06,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364302,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364302""><b class=""b"">PLAFOR Quatro </b></a>предназначен для универсальной утилизации отходов на предприятиях общественного питания и торговли, офисах, отелях и на улицах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и атмосферным явлениям, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: мокка</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364302,360 мм,293 мм,491 мм,,,,0,,,,Польша,Польша,28 л,,пластик,коричневый,Да,
https://cdn.entero.ru/mp@2x/df/c7/dfc76bcb6430d32c98778de700cabe70.jpg,Контейнер для мусора PLAFOR Quatro 28 л серебряный,610-07,5000,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364304,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364304""><b class=""b"">PLAFOR Quatro </b></a>предназначен для универсальной утилизации отходов на предприятиях общественного питания и торговли, офисах, отелях и на улицах. Плавающая крышка минимизирует соприкосновение и скрывает содержимое. Бак выполнен из пластика, который отличается высокой прочностью, надежностью, стойкостью к перепадам температур и атмосферным явлениям, а также отсутствием вредных для здоровья человека веществ.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Цвет: мокка</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364304,360 мм,293 мм,491 мм,,,,0,,,,Польша,Польша,28 л,,пластик,серый,Да,
https://cdn.entero.ru/mp@2x/eb/af/ebafc2f852bd73609f3a251388ff3b09.jpg;https://cdn.entero.ru/mp@2x/a0/0a/a00a5b961d56aaa34ce4fad2a8b583fd.jpg,Контейнер для мусора ТАРА.РУ МКТ 240 синий,Контейнер для мусора ТАРА.РУ МКТ 240 синий,5091,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/366278,"<p>Вкладываемый контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366278""><b class=""b"">ТАРА.РУ МКТ 240 </b></a>предназначен для сбора и хранения различных видов бытовых отходов на предприятиях общественного питания и торговли. Модель оснащена усиленными дном и передней стенкой для работы с мусоросборочной техникой, а также 2 обрезиненными колесами для перемещения. Плотно прилегающая крышка препятствует распространению запахов. Контейнер выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью и устойчивостью к воздействию агрессивных химических веществ, ось - из металла.</p>

<p><b>Дополнителные характеристики:</b></p>

<ul>
<li>Максимальная загрузка: 120 кг</li>
</ul>",366278,580 мм,730 мм,1060 мм,,,,0,https://entero.ru/manuals/477006/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505567/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,12.5 кг,Россия,Россия,240 л,,полиэтилен,синий,Да,
https://cdn.entero.ru/mp@2x/71/0d/710dc75a38975bc04ca33a556369ff53.jpg;https://cdn.entero.ru/mp@2x/77/c8/77c8355e02ff87f4e408241bd8029b50.jpg,Контейнер для мусора ТАРА.РУ МКТ 240 красный,Контейнер для мусора ТАРА.РУ МКТ 240 красный,5091,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/366279,"<p>Вкладываемый контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/366279""><b class=""b"">ТАРА.РУ МКТ 240 </b></a>предназначен для сбора и хранения различных видов бытовых отходов на предприятиях общественного питания и торговли. Модель оснащена усиленными дном и передней стенкой для работы с мусоросборочной техникой, а также 2 обрезиненными колесами для перемещения. Плотно прилегающая крышка препятствует распространению запахов. Контейнер выполнен из полиэтилена низкого давления HDPE, который отличается прочностью, лёгкостью, долговечностью и устойчивостью к воздействию агрессивных химических веществ, ось - из металла.</p>

<p><b>Дополнителные характеристики:</b></p>

<ul>
<li>Максимальная загрузка: 120 кг</li>
</ul>",366279,580 мм,730 мм,1060 мм,,,,0,https://entero.ru/manuals/477007/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%A2%D0%90%D0%A0%D0%90.%D0%A0%D0%A3.pdf;https://entero.ru/manuals/505565/%D0%9E%D1%82%D0%BA%D0%B0%D0%B7%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,12.5 кг,Россия,Россия,240 л,,полиэтилен,красный,Да,
https://cdn.entero.ru/mp@2x/8f/7d/8f7d206e391dafaf18da2a83e0e717fe.jpg,Контейнер для мусора TELKAR 50019 25 л черный,Контейнер для мусора TELKAR 50019 25 л черный,5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364340,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364340""><b class=""b"">TELKAR 50019 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364340,,,,,,,0,,,,Турция,Турция,25 л,,пластик,черный,Да,Да
https://cdn.entero.ru/mp@2x/f8/f2/f8f2ab1bad3cfab06e0772ed5d49dced.jpg,Контейнер для мусора TELKAR 50067 25 л серый,Контейнер для мусора TELKAR 50067 25 л серый,5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364343,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364343""><b class=""b"">TELKAR 50067 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364343,,,,,,,0,,,,Турция,Турция,25 л,,пластик,серый,Да,Да
https://cdn.entero.ru/mp@2x/63/a8/63a853bc9271a24ad61af16ded892e73.jpg,Контейнер для мусора TELKAR 50025 25 л синий,Контейнер для мусора TELKAR 50025 25 л синий,5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364344,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364344""><b class=""b"">TELKAR 50025 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364344,,,,,,,0,,,,Турция,Турция,25 л,,пластик,синий,Да,Да
https://cdn.entero.ru/mp@2x/63/21/632146e925abda22183b7decad02a5f0.jpg,"Контейнер для мусора TELKAR 50024 25 л зеленый, черный","Контейнер для мусора TELKAR 50024 25 л зеленый, черный",5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364345,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364345""><b class=""b"">TELKAR 50024 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364345,,,,,,,0,,,,Турция,Турция,25 л,,пластик,"черный, зеленый",Да,Да
https://cdn.entero.ru/mp@2x/f3/90/f390e751f88a7986d48609a04150e5b6.jpg;https://cdn.entero.ru/mp@2x/d4/f6/d4f6c4099ebb09a37fcd482400f33e56.jpg,Контейнер для мусора TELKAR 40018 25 л желтый,Контейнер для мусора TELKAR 40018 25 л желтый,5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364346,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364346""><b class=""b"">TELKAR 40018 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364346,,,,,,,0,,,,Турция,Турция,25 л,,пластик,желтый,Да,Да
https://cdn.entero.ru/mp@2x/d7/5a/d75a92275f50babcb2bed30c66c73493.jpg,Контейнер для мусора TELKAR 50087 25 л оранжевый,Контейнер для мусора TELKAR 50087 25 л оранжевый,5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364347,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364347""><b class=""b"">TELKAR 50087 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364347,,,,,,,0,,,,Турция,Турция,25 л,,пластик,оранжевый,Да,Да
https://cdn.entero.ru/mp@2x/9f/e8/9fe82961421ecfdf60ef0ee618a112d2.jpg,Контейнер для мусора TELKAR 50066 25 л красный,Контейнер для мусора TELKAR 50066 25 л красный,5141,RUB,Да,,Профоборудование,Нейтральное,Контейнеры для мусора,https://entero.ru/item/364348,"<p>Контейнер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364348""><b class=""b"">TELKAR 50066 </b></a>предназначен для раздельного сбора мусора на предприятиях общественного питания и торговли, в торговых центрах, офисах, салонах и отелях. Модель оснащена крышкой и педалью для открывания, благодаря чему руки остаются чистыми. Внутреннее съемное ведро позволяет содержать бак в чистоте. Контейнер выполнен из пластика, который отличается прочностью, надежностью и устойчивостью к механическим воздействиям.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Герметичное хранение мусора</li>
<li>Отсутствие неприятных запахов</li>
<li>Оптимальные для размещения габариты</li>
<li>Небольшой вес</li>
<li>Напольная установка</li>
<li>Простой уход</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",364348,,,,,,,0,,,,Турция,Турция,25 л,,пластик,красный,Да,Да
