Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Объем,Цвет,Материал корпуса,Монтаж
https://cdn.entero.ru/mp@2x/7e/c2/7ec244b35fea217c8fa3fb0ab2b1e197.jpg;https://cdn.entero.ru/mp@2x/5f/a0/5fa09c15adff6d4a5884b39ec8a0cbea.jpg,Диспенсер для жидкого мыла Kimberly-Clark Aquarius 6955 для картриджей,"6955 для жидкого мыла в картриджах, белый",0,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/175629,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/175629""><b class=""b"">Kimerly-Clark Aquarius 6955 </b></a>предназначен для подачи жидкого мыла в общественных санитарных узлах офисов, предприятий общепита, медицинских учреждений и других мест небольшой проходимости. Модель оснащена локтевым упором, скрытым замком и окошком для контроля над наличием расходного материала. Корпус выполнен из ударопрочного ABS пластика белого цвета.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для использования жидкого, пенного мыла и санитайзера в картриджах</li>
<li>Простая заправка расходного материала и удобное обслуживание</li>
<li>Гладкая глянцевая поверхность и герметичная конструкция</li>
<li>Предотвращение попадания грязи в соединительные швы, дверцы и замочные скважины</li>
<li>Простота ухода и очистки</li>
<li>Обтекаемый дизайн</li>
<li>Компактность</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Максимальная загрузка: 1 картридж</li>
<li>Габариты в упаковке: 260х120х127 мм</li>
</ul>",175629,локтевой,115 мм,110 мм,237 мм,,США,,,0,,,,0.48 кг,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/72/f9/72f9363200472c802bfbb1bd62800169.jpg,"Диспенсер для жидкого мыла Starmix CJ 1008 I наливной, полированная сталь",CJ1008 I,0,RUB,Нет,Starmix,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/225411,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/225411""><b class=""b"">Starmix CJ 1008 I </b></a>предназначен для подачи жидкого мыла в общественных санитарных узлах офисов, предприятий общепита, медицинских учреждений и других мест большой проходимости. Модель оснащена смотровым окошком для контроля уровня мыла. Корпус выполнен из полированной нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Подходит для использования жидкого мыла в картриджах</li>
<li>Надежный дозирующий механизм</li>
<li>Антивандальная защита</li>
<li>Крепится к стене</li>
<li>На корпусе не остается следов</li>
<li>Герметичная конструкция</li>
<li>Простая заправка расходного материала и удобное обслуживание</li>
<li>Простота ухода и очистки</li>
<li>Стильный дизайн</li>
<li>Компактность</li>
</ul>",225411,нажимной,105 мм,70 мм,160 мм,,Германия,,,0,,,,,0.7 л,,пластик,настенный
https://cdn.entero.ru/mp@2x/3a/1a/3a1ade0a02aad87f26fc28ca07cb17db.jpg;https://cdn.entero.ru/mp@2x/05/d7/05d7ccf3eac824563ad73a59d609e5c3.jpg;https://cdn.entero.ru/mp@2x/33/1c/331cb455083cb892e6187777f2839e82.jpg,"Диспенсер для мыла-пены BINELE iFoam DE21BW картриджный сенсорный, белый","Диспенсер для мыла-пены BINELE iFoam DE21BW картриджный сенсорный, белый",0,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/207298,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207298""><b class=""b"">BINELE eSpray DS10RB </b></a>предназначен для размещения и дозированной подачи мыла-пены в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 батарейки LR14 типа С со сроком службы до 80000 циклов</li>
<li>3 положения для регулирования дозы подачи средства</li>
<li>Смотровое окно для отслеживания дозируемого средства</li>
<li>Удобная система открытия с помощью ключа или кнопки</li>
<li>Используется с наливным контейнером или одноразовым картриджем</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Защита от протечек</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Рекомендуется применять в местах с большим потоком людей</li>
<li>Максимальное соблюдение гигиены</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: 0,4/0,8/1,2 мл</li>
<li>Область срабатывания сенсора: 70-100 мм</li>
</ul>",207298,бесконтактный,154 мм,100 мм,280 мм,,Россия,,,0,https://entero.ru/manuals/242591/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20BINELE%20iFoam%20%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.docx,,,1 кг,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/d3/82/d382d02190516bb19005a924bccde599.jpg;https://cdn.entero.ru/mp@2x/b2/50/b25003549b8ca857ad6c36cfdeb6a3df.jpg;https://cdn.entero.ru/mp@2x/b4/8d/b48db45e9465a5a545b04f5ce2a90dfc.jpg,"Диспенсер для жидкого мыла BINELE iSoap DE22BW картриджный сенсорный, белый","Диспенсер для жидкого мыла BINELE iSoap DE22BW картриджный сенсорный, белый",0,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/207309,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207309""><b class=""b"">BINELE iSoap DE22BW </b></a>предназначен для размещения и дозированной подачи жидкого мыла в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 батарейки LR14 типа С со сроком службы до 80000 циклов</li>
<li>3 положения для регулирования дозы подачи средства</li>
<li>Смотровое окно для отслеживания дозируемого средства</li>
<li>Удобная система открытия с помощью ключа или кнопки</li>
<li>Используется с наливным контейнером или одноразовым картриджем</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Защита от протечек</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Рекомендуется применять в местах с большим потоком людей</li>
<li>Максимальное соблюдение гигиены</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: 0,5/1/1,5 мл</li>
<li>Область срабатывания сенсора: 70-100 мм</li>
</ul>",207309,бесконтактный,154 мм,100 мм,280 мм,,Россия,,,0,https://entero.ru/manuals/242599/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20BINELE%20iSoap%20DE22BW%20%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.docx,,,1 кг,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/8c/fe/8cfe06e2955956748ae23145e3bfafa2.jpg;https://cdn.entero.ru/mp@2x/1e/24/1e24b2152ea7b5b7769e0bbff9cb79ca.jpg;https://cdn.entero.ru/mp@2x/f3/f0/f3f060c7254c6808e19ea71920b8777d.jpg,"Диспенсер для спрей-жидкости BINELE iSpray DE23BW картриджный сенсорный, белый","Диспенсер для спрей-жидкости BINELE iSpray DE23BW картриджный сенсорный, белый",0,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/207314,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207314""><b class=""b"">BINELE iSpray DE23BW </b></a>предназначен для размещения и дозированной подачи спрей-жидкости в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 батарейки LR14 типа С со сроком службы до 80000 циклов</li>
<li>3 положения для регулирования дозы подачи средства</li>
<li>Смотровое окно для отслеживания дозируемого средства</li>
<li>Удобная система открытия с помощью ключа или кнопки</li>
<li>Используется с наливным контейнером или одноразовым картриджем</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Защита от протечек</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Рекомендуется применять в местах с большим потоком людей</li>
<li>Максимальное соблюдение гигиены</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: 0,5/1/1,5 мл</li>
<li>Область срабатывания сенсора: 70-100 мм</li>
</ul>",207314,бесконтактный,154 мм,100 мм,280 мм,,Россия,,,0,https://entero.ru/manuals/242601/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20BINELE%20iSpray%20DE23BW%20%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.docx,,,1 кг,1 л,белый,пластик,настенный
https://cdn.entero.ru/mp@2x/d7/a4/d7a40370c7f94fc55cf7888d534ee792.jpg;https://cdn.entero.ru/mp@2x/ae/c9/aec97d9eecad0d36f25119dd245561e9.jpg;https://cdn.entero.ru/mp@2x/02/98/02987c89b62741d95000ff969a02d0d2.jpg,"Диспенсер для мыла-пены BINELE iFoam DE21BB картриджный сенсорный, черный","Диспенсер для мыла-пены BINELE iFoam DE21BB картриджный сенсорный, черный",0,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/207325,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207325""><b class=""b"">BINELE iFoam DE21BB </b></a>предназначен для размещения и дозированной подачи мыла-пены в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 батарейки LR14 типа С со сроком службы до 80000 циклов</li>
<li>3 положения для регулирования дозы подачи средства</li>
<li>Смотровое окно для отслеживания дозируемого средства</li>
<li>Удобная система открытия с помощью ключа или кнопки</li>
<li>Используется с наливным контейнером или одноразовым картриджем</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Защита от протечек</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Рекомендуется применять в местах с большим потоком людей</li>
<li>Максимальное соблюдение гигиены</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: 0,4/0,8/1,2 мл</li>
<li>Область срабатывания сенсора: 70-100 мм</li>
</ul>",207325,бесконтактный,154 мм,100 мм,280 мм,,Россия,,,0,https://entero.ru/manuals/242623/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20BINELE%20iFoam%20DE21BB%20%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%20%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9.docx,,,1 кг,1 л,черный,пластик,настенный
https://cdn.entero.ru/mp@2x/4d/d7/4dd78a93dc6fc8a2182c80bcba46c961.jpg;https://cdn.entero.ru/mp@2x/78/72/7872866d052851adec3c1a858d995ee0.jpg;https://cdn.entero.ru/mp@2x/b6/88/b6887a917d5694bf651b05ffa60e9400.jpg,"Диспенсер для жидкого мыла BINELE iSoap DE22BB картриджный сенсорный, черный","Диспенсер для жидкого мыла BINELE iSoap DE22BB картриджный сенсорный, черный",0,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/207328,"<p>Диспенсер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/207328""><b class=""b"">BINELE iSoap DE22BB </b></a>предназначен для размещения и дозированной подачи жидкого мыла в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Модель оснащена защитой от несанкционированного доступа. Корпус изготовлен из ударопрочного АБС-пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>4 батарейки LR14 типа С со сроком службы до 80000 циклов</li>
<li>3 положения для регулирования дозы подачи средства</li>
<li>Смотровое окно для отслеживания дозируемого средства</li>
<li>Удобная система открытия с помощью ключа или кнопки</li>
<li>Используется с наливным контейнером или одноразовым картриджем</li>
<li>Объем контейнера экономит время на частый долив средства</li>
<li>Защита от протечек</li>
<li>Подходит для применения людьми с ограниченными возможностями</li>
<li>Рекомендуется применять в местах с большим потоком людей</li>
<li>Максимальное соблюдение гигиены</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Дозировка: 0,5/1/1,5 мл</li>
<li>Область срабатывания сенсора: 70-100 мм</li>
</ul>",207328,бесконтактный,154 мм,100 мм,280 мм,,Россия,,,0,https://entero.ru/manuals/242632/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20BINELE%20iSoap%20DE22BB%20%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B5%D0%BD%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%20%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9.docx,,,1 кг,1 л,черный,пластик,настенный
https://cdn.entero.ru/mp@2x/21/df/21df65e5033e979e9282b16a634acf9c.jpg,Дезинфицирующий спрей для рук Merida LSD601 ONE-D Экобриз (картридж 1 л),Дезинфицирующий спрей для рук Merida LSD601 ONE-D Экобриз (картридж 1 л),1080,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/208622,"<p>Дезинфицирующий спрей для рук <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/208622""><b class=""b"">Merida LSD601 </b></a>используется совместно с диспенсерами <a href=""https://entero.ru/item/207155"">mBase DE03BW</a>, <a href=""https://entero.ru/item/207166"">mBase DE03BB</a>, <a href=""https://entero.ru/item/207243"">eSoap DE12BW</a>, <a href=""https://entero.ru/item/207280"">eSoap DE12BB</a>, <a href=""https://entero.ru/item/207309"">iSoap DE22BW</a>, <a href=""https://entero.ru/item/207328"">iSoap DE22BB</a>, <a href=""https://entero.ru/search.php?text=%D0%BD%D0%B0%D1%81%D1%82%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9+%D1%81%D1%82%D0%B5%D0%BD%D0%B4+d"">настенными</a> и <a href=""https://entero.ru/item/208553"">настольными</a> стендами и <a href=""https://entero.ru/search.php?text=%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82+%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9+%D1%81%D1%82%D0%BE%D0%B9%D0%BA%D0%B8+%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6"">мобильными стойками</a> в медицинских учреждениях, на предприятиях общественного питания и торговли, в салонах красоты, школьных учреждениях и домах престарелых, в производственных цехах, торговых центрах и отелях для гигиенической обработки рук, экспресс дезинфекции изделий медназначения и профилактики грибковых заболеваний ступней ног.</p>

<p>В комплект поставки входит 1 картридж.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Создан на основе изопропилового спирта с добавками</li>
<li>Пролонгированное антимикробное действие до 6 часов</li>
<li>Смягчает кожу, препятствует ее высушиванию и обезжириванию</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем емкости: 1000 мл</li>
</ul>

<p> </p>",208622,,,,,,,,,0,https://entero.ru/manuals/243999/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BINELE%202021.pdf,1350,,,,,,
https://cdn.entero.ru/mp@2x/ec/86/ec86a7b08b5f2175e5082d49d05a7681.jpg;https://cdn.entero.ru/mp@2x/22/6d/226d950d3700ec2ab35ffe02ad3b27c0.jpg,Комплект картриджей пены для дезинфекции рук BINELE BD55XA Миродез мусс (6x1 л),Комплект картриджей пены для дезинфекции рук BINELE BD55XA Миродез мусс (6x1 л),5279,RUB,Да,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/208605,"<p>Комплект картриджей пены для дезинфекции рук <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/208605""><b class=""b"">BINELE BD55XA </b></a>используется совместно с диспенсерами <a href=""https://entero.ru/search.php?text=mBase%20DE02BW"">mBase DE02BW</a>, <a href=""https://entero.ru/item/207164"">mBase DE02BB</a>, <a href=""https://entero.ru/item/207214"">eFoam DE11BW</a>, <a href=""https://entero.ru/item/207276"">eFoam DE11BB</a>, <a href=""https://entero.ru/item/207298"">iFoam DE21BW</a>, <a href=""https://entero.ru/item/207325"">iFoam DE21BB</a>, <a href=""https://entero.ru/search.php?text=%D0%BD%D0%B0%D1%81%D1%82%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9+%D1%81%D1%82%D0%B5%D0%BD%D0%B4+%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6"">настенными</a> и <a href=""https://entero.ru/item/208553"">настольными</a> стендами и <a href=""https://entero.ru/search.php?text=%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82+%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9+%D1%81%D1%82%D0%BE%D0%B9%D0%BA%D0%B8+%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6"">мобильными стойками</a> в медицинских учреждениях, на предприятиях общественного питания и торговли, в салонах красоты, школьных учреждениях и домах престарелых, в производственных цехах, торговых центрах и отелях для гигиенической обработки рук, экспресс дезинфекции изделий медназначения и профилактики грибковых заболеваний ступней ног.</p>

<p>В комплект поставки входят 6 картриджей.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Состав:
<ul>
<li>Полигексаметиленгуанидин гидрохлорид: 0,40±0,04%</li>
<li>Дидецилдиметиламмоний хлорид: 0,20±0,02%</li>
<li>Аллантоин и другие увлажняющие и ухаживающие за кожей добавки</li>
</ul>
</li>
<li>Обладает антимикробной активностью в отношении грамотрицательных и грамположительных бактерий, вирусов, патогенных грибов рода Кандида и Трихофитон</li>
<li>Бесспиртовой антисептик готовый к применению </li>
<li>Пролонгированное антимикробное действие не менее 5 часов</li>
<li>Смягчает кожу, препятствует ее высушиванию и обезжириванию</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем емкости: 1000 мл</li>
</ul>",208605,,,,,,,,,0,https://entero.ru/manuals/243967/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BINELE%202021.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/72/4b/724b10603e995deb26d4e40ca0a00d30.jpg,Дозатор для жидкого мыла Jofel AC53050,Дозатор для жидкого мыла Jofel AC53050,11044,RUB,Нет,Jofel,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/84392,"<p>Дозатор для жидкого мыла <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/84392"">Jofel AC53050</a></b> серии FUTURA используется в туалетных комнатах кафе, баров, ресторанов, торговых центров и офисов. Аксессуар закрывается на ключ и оснащен смотровым окном для определения уровня жидкого мыла и кнопкой. Корпус с матовой поверхностью выполнен из нержавеющей стали AISI 304.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Тип: наливной</li>
<li>Вариант размещения: настенный</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Вместимость: 0,85 л</li>
<li>Размер: 128х115х270 мм</li>
</ul>",84392,нажимной,127 мм,110 мм,271 мм,,Испания,,,0,,11749,https://vk.com/video_ext.php?oid=-177656185&id=456240283&hd=2&autoplay=0,,800 л,нерж. сталь,пластик,настенный
https://cdn.entero.ru/mp@2x/91/af/91af4fb72fc53a77a59f5d7338fc09ff.jpg;https://cdn.entero.ru/mp@2x/af/56/af562560939ad128947daf952d13c30c.jpg,Дозатор для жидкого мыла Jofel AC53550,Дозатор для жидкого мыла Jofel AC53550,11044,RUB,Нет,Jofel,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/127059,"<p>Дозатор для жидкого мыла <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/127059"">Jofel AC53550</a></b> серии Futura используется в туалетных комнатах кафе, баров, ресторанов, торговых центров, офисов и других общественных заведений с высокой проходимостью для дозированной подачи жидкого мыла. Изделие закрывается на ключ и оснащено смотровым окном для контроля расхода его содержимого. Корпус выполнен из прочной высококачественной блестящей нержавеющей стали AISI 304, основание - из ABS-пластика.</p>

<p>В комплект поставки входят винты и дюбели для крепления на стену.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Наливной дозатор с резервуаром для жидкого мыла</li>
<li>Ручная кнопка, встроенная в корпус</li>
<li>Антикоррозионный и противокапельный клапан</li>
<li>Предназначен для настенной установки</li>
<li>Антивандальный и прочный</li>
<li>Максимальная эффективность и долговечность</li>
<li>Легко вписывается в любую планировку и интерьер</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Дозировка на 1 нажатие: 1 гр</li>
<li>Объем резервуара: 0,85 л</li>
<li>Размеры: 127х110х271 мм</li>
<li>Размеры в упаковке: 142х128х285 мм</li>
<li>Вес: 1,02 кг</li>
<li>Вес в упаковке: 1,15 кг</li>
</ul>",127059,нажимной,127 мм,110 мм,271 мм,,Испания,,,0,https://entero.ru/manuals/138534/%D0%9B%D0%B8%D1%81%D1%82%20%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D1%85%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85%20Jofel%20AC53550.pdf;https://entero.ru/manuals/138533/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Jofel%20AC53550.jpg,11504,https://vk.com/video_ext.php?oid=-177656185&id=456240283&hd=2&autoplay=0,1.02 кг,800 л,нерж. сталь,сталь,настенный
https://cdn.entero.ru/mp@2x/16/f6/16f602bd578944e440c8c76754911931.jpg;https://cdn.entero.ru/mp@2x/b9/ef/b9ef338a4ed7f58e4c134d80346be5e3.jpg,Подставка для диспенсера мыла BINELE DH01AG для улавливания капель,Подставка для диспенсера мыла BINELE DH01AG для улавливания капель,960,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/208565,"<p>Подставка для диспенсера мыла <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/208565""><b class=""b"">BINELE DH01AG </b></a>используется совместно <a href=""https://entero.ru/search.php?text=%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82+%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9+%D1%81%D1%82%D0%BE%D0%B9%D0%BA%D0%B8"">мобильными стойками</a> в общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. Изделие выполнено из АБС-пластика.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>
<p>Цвет: серый/белый</p>
</li>
</ul>

<p> </p>",208565,,,,,,,,,0,https://entero.ru/manuals/243930/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BINELE%202021.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/b9/69/b9691b0ea6e52015f91250a2e70f3982.jpg,"Комплект картриджей крема для рук BINELE BD32XA (стандарт, 2x1 л, d-система)","Комплект картриджей крема для рук BINELE BD32XA (стандарт, 2x1 л, d-система)",1320,RUB,Нет,,Профоборудование,Оборудование для общественных санузлов,Диспенсеры для жидкого мыла,https://entero.ru/item/208501,"<p>Комплект картриджей <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/208501""><b class=""b"">BINELE BD32XA </b></a>используется совместно с диспенсерами <a href=""https://entero.ru/item/207155"">mBase DE03BW</a>, <a href=""https://entero.ru/item/207166"">mBase DE03BB</a>, <a href=""https://entero.ru/item/207243"">eSoap DE12BW</a>, <a href=""https://entero.ru/item/207280"">eSoap DE12BB</a>, <a href=""https://entero.ru/item/207309"">iSoap DE22BW</a>, <a href=""https://entero.ru/item/207328"">iSoap DE22BB</a> в ванных комнатах жилых домов, общественных санитарных узлах гостиниц, предприятий общепита, медицинских учреждений и других мест массового пребывания. </p>

<p>В комплект поставки входят 2 картриджа.</p>

<p><b>Особенности:</b></p>

<ul>
<li>d-система</li>
<li>Подходит для комплексного ежедневного ухода за кожей</li>
<li>Растительные масла питают, увлажняют и смягчают кожу рук</li>
<li>
<p>Наносится на чистую кожу</p>
</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Объем емкости: 1000 мл</li>
</ul>

<p> </p>",208501,,,,,,,,,0,https://entero.ru/manuals/243878/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20BINELE%202021.pdf,1859,,,,,,
