Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,URL,Описание,Код товара,Тип,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Назначение,Вес (с упаковкой),Материал,Цвет,Предмет одежды,Рукава,Размер одежды,Длина,Размер обуви
https://cdn.entero.ru/mp@2x/34/5a/345ad82900f760d9b855b5da46944523.jpg;https://cdn.entero.ru/mp@2x/ef/35/ef35897286aebf6343d0341dc6130f36.jpg,"Куртка шеф-повара Клен 0301, р.XXL",вл51 КУРТКА ШЕФ-ПОВАРА[0301 р.XXL белая],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/177777,"<p>Куртка шеф-повара <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/177777""><b class=""b"">Клен 0301 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель оснащена односторонней застежкой на пуклях и декорирована цветным кантом. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 200 г/м<sup>2</sup></li>
<li>Цвет канта: черный</li>
</ul>",177777,универсальная,,,,0,https://entero.ru/manuals/206807/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,XXL,,
https://cdn.entero.ru/mp@2x/6b/34/6b3452bf509283b26aeb8cd0e1649782.jpg;https://cdn.entero.ru/mp@2x/b7/66/b766c0f073517528d5c5c5c7dc7654aa.jpg,"Жилет мужской Клен 00030, р.50, черный",со0033 ЖИЛЕТ МУЖСКОЙ чёрный[00030 р.50],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/178273,"<p>Мужской жилет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178273""><b class=""b"">Клен 00040 </b></a>используется официантами и барменами на предприятиях общественного питания и торговли. Модель оснащена расположенным сзади декоративным хлястиком на пуговице. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 210 г/м<sup>2</sup></li>
</ul>",178273,мужская,,,,0,https://entero.ru/manuals/207258/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для официантов,,"хлопок, полиэстер",черный,жилет,,50,,
https://cdn.entero.ru/mp@2x/52/6d/526dd9dbec9d80185fcaa6b0aadb942c.jpg;https://cdn.entero.ru/mp@2x/a6/8e/a68e94e0881c79d46dedc44f8317a2d4.jpg,"Жилет мужской Клен 00030, р.52, черный",со0034 ЖИЛЕТ МУЖСКОЙ чёрный[00030 р.52],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/178275,"<p>Мужской жилет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178275""><b class=""b"">Клен 00040 </b></a>используется официантами и барменами на предприятиях общественного питания и торговли. Модель оснащена расположенным сзади декоративным хлястиком на пуговице. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 210 г/м<sup>2</sup></li>
</ul>",178275,мужская,,,,0,https://entero.ru/manuals/207260/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для официантов,,"хлопок, полиэстер",черный,жилет,,52,,
https://cdn.entero.ru/mp@2x/40/f7/40f7c9f40db0c7079ae81be339763723.jpg;https://cdn.entero.ru/mp@2x/2f/06/2f0666d8ad7770bdaea16537dc0724ef.jpg,"Жилет мужской Клен 00030, р.54, черный",со0035 ЖИЛЕТ МУЖСКОЙ чёрный[00030 р.54],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/178276,"<p>Мужской жилет <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178276""><b class=""b"">Клен 00040 </b></a>используется официантами и барменами на предприятиях общественного питания и торговли. Модель оснащена расположенным сзади декоративным хлястиком на пуговице. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 210 г/м<sup>2</sup></li>
</ul>",178276,мужская,,,,0,https://entero.ru/manuals/207261/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для официантов,,"хлопок, полиэстер",черный,жилет,,54,,
https://cdn.entero.ru/mp@2x/4d/ae/4daef89b9f3be2f6cf399295b4fd7069.jpg;https://cdn.entero.ru/mp@2x/8b/2c/8b2ce420f6331fd586ab6c66c917383d.jpg,"Блузон женский Клен 00008, р.46 , бордовый, на молнии",со0851 БЛУЗОН ЖЕНСКИЙ на молнии бордовый [00008 р.46],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/170397,"<p>Женская футболка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/170397""><b class=""b"">Клен 00008, р.46 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель украшена молнией, V-образным воротником, боковыми вставками и обтачками рукавов и карманов из отделочной ткани. Изделие сшито из материала ТиСи, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 120 г/м<sup>2</sup></li>
</ul>",170397,женская,,,,0,,,,Россия,Россия,для поваров,,"хлопок, полиэстер",бордовый,блузон,короткие,46,,
https://cdn.entero.ru/mp@2x/51/ff/51fff64b1e7f1bf18650523573056f55.jpg;https://cdn.entero.ru/mp@2x/9a/81/9a81cd49bafaf496d475e72cd75fd51b.jpg,"Блузон женский Клен 00008, р.54, бордовый, на молнии",со0855 БЛУЗОН ЖЕНСКИЙ на молнии бордовый [00008 р.54],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/170402,"<p>Женская футболка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/170402""><b class=""b"">Клен 00008, р.54 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель украшена молнией, V-образным воротником, боковыми вставками и обтачками рукавов и карманов из отделочной ткани. Изделие сшито из материала ТиСи, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 120 г/м<sup>2</sup></li>
</ul>",170402,женская,,,,0,,,,Россия,Россия,для поваров,,"хлопок, полиэстер",бордовый,блузон,короткие,54,,
https://cdn.entero.ru/mp@2x/42/9e/429e698b84542c5f065e5542970da9ba.jpg;https://cdn.entero.ru/mp@2x/9d/60/9d60d03013d4543734b2c8b6804663c7.jpg;https://cdn.entero.ru/mp@2x/65/cf/65cfca02daf234715107c5b4f83228b2.jpg;https://cdn.entero.ru/mp@2x/49/53/4953cd7265df27d9c33c5a16329ec811.jpg,"Блузон женский Клен 00009, р.58, белый, на пуговицах",со099 БЛУЗОН ЖЕНСКИЙ на пуговицах белый [00009 р.58],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/170412,"<p>Женская блузка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/170412""><b class=""b"">Клен 00009, р.58 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель украшена пуговицами и бордовыми вставками у воротников и карманов. Изделие сшито из материала ТиСи, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>Блузка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5Bvendors%5D%5B%5D=1755&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5Bvendors%5D%5B%5D=1755&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">женскими сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 120 г/м<sup>2</sup></li>
</ul>",170412,женская,,,,0,,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,блузон,короткие,58,,
https://cdn.entero.ru/mp@2x/ff/e6/ffe6d142ba062d98b4d1286b2bf82aa1.jpg,"Куртка работника кухни Клен 00100, р.50, воротник белый",со608 КУРТКА РАБОТНИКА КУХНИ мужская воротник белого цвета[00100 р.50],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/177858,"<p>Куртка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/177858""><b class=""b"">Клен 00100 </b></a>используется работниками кухни на предприятиях общественного питания и торговли. Модель оснащена накладным карманом. Изделие сшито из материала ТиСи, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер кармана: 120х130 мм</li>
<li>Плотность: 120 г/м<sup>2</sup></li>
<li>Цвет воротника: белый</li>
</ul>",177858,мужская,,,,0,https://entero.ru/manuals/206860/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,50,,
https://cdn.entero.ru/mp@2x/86/75/86752d0f9ba19d32621868e15f71d93f.jpg,"Куртка работника кухни Клен 00100, р.52, воротник белый",со609 КУРТКА РАБОТНИКА КУХНИ мужская воротник белого цвета[00100 р.52],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/177859,"<p>Куртка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/177859""><b class=""b"">Клен 00100 </b></a>используется работниками кухни на предприятиях общественного питания и торговли. Модель оснащена накладным карманом. Изделие сшито из материала ТиСи, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Размер кармана: 120х130 мм</li>
<li>Плотность: 120 г/м<sup>2</sup></li>
<li>Цвет воротника: белый</li>
</ul>",177859,мужская,,,,0,https://entero.ru/manuals/206861/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,52,,
https://cdn.entero.ru/mp@2x/87/bc/87bce59fad1e688526e19f795eda52dc.jpg;https://cdn.entero.ru/mp@2x/2d/f7/2df7523a10b08e861295c387eb640984.jpg;https://cdn.entero.ru/mp@2x/5b/fa/5bfa534bc8ec830ff3ee333e980b41e9.jpg;https://cdn.entero.ru/mp@2x/2b/18/2b181a35c4fe8e79b60a50b29cefe027.jpg,"Блузон женский Клен 00009, р.46, белый, на пуговицах",со389 БЛУЗОН ЖЕНСКИЙ на пуговицах белый [00009 р.46],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/170407,"<p>Женская блузка <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/170407""><b class=""b"">Клен 00009, р.46 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель украшена пуговицами и бордовыми вставками у воротников и карманов. Изделие сшито из материала ТиСи, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>Блузка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5Bvendors%5D%5B%5D=1755&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5Bvendors%5D%5B%5D=1755&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">женскими сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 120 г/м<sup>2</sup></li>
</ul>",170407,женская,,,,0,,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,блузон,короткие,46,,
https://cdn.entero.ru/mp@2x/77/34/773454113419e05cb26de631aa2a33a9.jpg,"Куртка шеф-повара Клен 0304, р.L",вл931 КУРТКА ШЕФ-ПОВАРА коричнево-черная[0304 р.L],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/177824,"<p>Куртка шеф-повара <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/177824""><b class=""b"">Клен 0304 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель оснащена односторонней застежкой на пуклях и накладным карманом, декорирована цветной отделкой на вороте и рукавах. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 200 г/м<sup>2</sup></li>
<li>Цвет отделки: черный</li>
</ul>",177824,универсальная,,,,0,https://entero.ru/manuals/206833/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",коричневый,куртка,3/4,L,,
https://cdn.entero.ru/mp@2x/04/a9/04a9b958f12718be08f50f3bbb65549b.jpg,"Куртка повара Клен 0295, р.L, белая",вл446 КУРТКА ПОВАРА на молнии [0295 р.L белая],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/177864,"<p>Куртка повара <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/177864""><b class=""b"">Клен 0295 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель оснащена застежкой на молнии и нагрудным накладным карманом. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>В комплект поставки входит универсальная косынка.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 200 г/м<sup>2</sup></li>
</ul>",177864,универсальная,,,,0,https://entero.ru/manuals/206864/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,L,,
https://cdn.entero.ru/mp@2x/ea/cb/eacb9c344c3b4c1cdf36ff1a73294479.jpg,"Куртка повара Клен 0295, р.S, белая",вл442 КУРТКА ПОВАРА на молнии [0295 р.S белая],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/178611,"<p>Куртка повара <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178611""><b class=""b"">Клен 0295 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель оснащена застежкой на молнии и нагрудным накладным карманом. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>В комплект поставки входит универсальная косынка.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 200 г/м<sup>2</sup></li>
</ul>",178611,универсальная,,,,0,https://entero.ru/manuals/207576/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,S,,
https://cdn.entero.ru/mp@2x/2d/57/2d57ae63d903426dd857d75a27c80bac.jpg,"Куртка повара Клен 0295, р.XL, белая",вл449 КУРТКА ПОВАРА на молнии [0295 р.XL белая],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/178613,"<p>Куртка повара <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178613""><b class=""b"">Клен 0295 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель оснащена застежкой на молнии и нагрудным накладным карманом. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>В комплект поставки входит универсальная косынка.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 200 г/м<sup>2</sup></li>
</ul>",178613,универсальная,,,,0,https://entero.ru/manuals/207578/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,XL,,
https://cdn.entero.ru/mp@2x/1e/28/1e28c43b890342cf021bb2a69d7ef3a7.jpg,"Куртка повара Клен 0295, р.XXL, белая",вл450 КУРТКА ПОВАРА на молнии [0295 р.XXL белая],0,RUB,Нет,,Профоборудование,Спецодежда,https://entero.ru/item/178614,"<p>Куртка повара <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/178614""><b class=""b"">Клен 0295 </b></a>используется поварами на предприятиях общественного питания и торговли. Модель оснащена застежкой на молнии и нагрудным накладным карманом. Изделие сшито из материала Твил, состоящего на 35% из хлопка, на 65% из полиэстера.</p>

<p>В комплект поставки входит универсальная косынка.</p>

<p>Куртка может использоваться вместе с <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%B1%D1%80%D1%8E%D0%BA%D0%B8&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">универсальными брюками</a> и <a href=""https://entero.ru/list/1907?f%5B6632%5D%5B%5D=%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&f%5B6628%5D%5B%5D=%D0%BE%D0%B1%D1%83%D0%B2%D1%8C&f%5B6619%5D%5B%5D=%D0%B4%D0%BB%D1%8F+%D0%BF%D0%BE%D0%B2%D0%B0%D1%80%D0%BE%D0%B2"">сабо</a>.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Плотность: 200 г/м<sup>2</sup></li>
</ul>",178614,универсальная,,,,0,https://entero.ru/manuals/207579/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D1%81%D0%BF%D0%B5%D1%86%D0%BE%D0%B4%D0%B5%D0%B6%D0%B4%D1%8B%20%D0%9A%D0%BB%D0%B5%D0%BD.pdf,,,Россия,Россия,для поваров,,"хлопок, полиэстер",белый,куртка,длинные,XXL,,
