Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Объем,Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/93/cd/93cd431f0e5a39663a928961cd46f4c1.jpg;https://cdn.entero.ru/mp@2x/08/0b/080b2c6f15cdfe69a02c0939cb2f2555.jpg,Аэрофритюрница Clatronic FR 3804 H,FR 3804 H schwarz,15373,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/374807,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/374807"">Clatronic FR 3804 H</a></b> предназначена для приготовления различных продуктов без масла в частных домах и квартирах. Модель оснащена 2 сенсорными панелями для раздельного управления и 2 отдельными корзинами для жарки. Антипригарное покрытие обеспечивает легкое мытье. Система «Точно в срок» позволяет приготовить блюда с разным временем жарки в одно время.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Одиночная и комбинированная эксплуатация</li>
<li>Отсутствие смешивания вкуса благодаря раздельным контейнерам</li>
<li>Одновременное приготовление 2 разных блюд</li>
<li>8 автоматических программ</li>
<li>Функция размораживания и поддержания тепла</li>
<li>Индивидуальная настройка времени и температуры</li>
<li>Низкий уровень образования дыма и запаха</li>
<li>Экономия времени и энергии при приготовлении</li>
<li>Автоматическое отключение</li>
<li>Защита от перегревания</li>
<li>2 отдельно регулируемых термостата</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 80 до 200 °C</li>
<li>Объем: 4+4 л</li>
<li>Частота тока: от 50 до 60 Гц</li>
</ul>",374807,220 В,2.7 кВт,,,,,,,0,https://entero.ru/manuals/506404/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Clatronic%20FR%203804%20H.pdf,,,,Германия,Китай,8 л,
https://cdn.entero.ru/mp@2x/5f/d2/5fd2479779b6693b673fa646d05bf647.jpg;https://cdn.entero.ru/mp@2x/2c/05/2c05907979b33601359bf2a5552006a0.jpg;https://cdn.entero.ru/mp@2x/06/ed/06ed5b3b7d6c0381349513ea84a82571.jpg;https://cdn.entero.ru/mp@2x/89/e8/89e82259342a23334be3f69922f2a5cb.jpg;https://cdn.entero.ru/mp@2x/10/07/1007df7e55c7b3b1d07aefb9db7079ab.jpg;https://cdn.entero.ru/mp@2x/20/5a/205a06de8dda260930985ce84fb57a3f.jpg;https://cdn.entero.ru/mp@2x/28/da/28da4c6654ebc93ef9c02a5e1b7b95b7.jpg,Аэрофритюрница Steba HF 8000,Аэрофритюрница Steba HF 8000,16113,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/245496,"<p>Аэрофритюрница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/245496""><b class=""b"">Steba HF 8000</b></a> предназначена для приготовления различных продуктов без масла в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления с ЖК дисплеем, чашей для жарки с антипригарным покрытием и ножками.</p>

<p><b>Особенности: </b></p>

<ul>
<li>8 автоматических программ</li>
<li>Технология горячий воздух для быстрого и равномерного распределения тепла</li>
<li>Регулировка температуры </li>
<li>Обжарка во фритюре с низким содержанием жира</li>
<li>Режим поддержания тепла</li>
<li>Таймер на 60 мин.</li>
<li>Изменение режима в процессе готовки</li>
<li>Предохранительный микровыключатель позволяет контролировать приготовление пищи во время жарки, не прерывая программу</li>
<li>Подходит для приготовления больших порций</li>
<li>Простота использования</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 80 до 200 °C</li>
<li>Цвет: нержавеющая сталь / черный</li>
</ul>",245496,220 В,1.8 кВт,320 мм,390 мм,345 мм,,,,0,https://entero.ru/manuals/296700/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20HF%208000%20%28%D0%BD%D0%B5%D0%BC.%29.pdf,,,6.1 кг,Германия,Китай,8 л,
https://cdn.entero.ru/mp@2x/cc/82/cc823bdf03ac384c27825dd4fc33d459.jpg;https://cdn.entero.ru/mp@2x/61/f5/61f540c8a930d34cb16db37c247736b6.jpg;https://cdn.entero.ru/mp@2x/e9/4e/e94ed6aae97aa22a072c9113e040b7cf.jpg;https://cdn.entero.ru/mp@2x/a2/2c/a22c7dd830858d37551a970e2950e3b6.jpg;https://cdn.entero.ru/mp@2x/94/08/9408c3bb9c3865a84ff6a1b161ffaf3b.jpg;https://cdn.entero.ru/mp@2x/48/70/4870e201aca54ea957bccc95dda38464.jpg;https://cdn.entero.ru/mp@2x/7e/30/7e30ad4c3946e6aa9add5dec7bea12eb.jpg;https://cdn.entero.ru/mp@2x/70/62/7062885855043c9f61f18dcdfea95ffe.jpg,Аэрофритюрница CASO AF 660 Duplex,3181,16850,RUB,Да,CASO,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/344118,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/344118"">CASO AF 660 Duplex</a></b> предназначена для приготовления различных продуктов без масла в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления и большой корзиной для жарки. Ручка cool touch и нескользящие ножки гарантируют безопасное извлечение продуктов. Конвекция с равномерной мощностью обеспечивает равномерное распределение тепла по всей камере.</p>

<p><b>Особенности: </b></p>

<ul>
<li>12 автоматических программ для приготовления</li>
<li>Подходит для больших порций</li>
<li>Звуковой сигнал по окончании приготовления</li>
<li>Съемная корзина для жарки</li>
<li>Возможно приготовление целой курицы</li>
<li>Простой уход</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 50 °С до 200 °C</li>
<li>Вместимость: картофель фри весом до 1,2 кг</li>
<li>Напряжение: 230 В</li>
<li>Цвет: черный</li>
</ul>",344118,220 В,1.7 кВт,300 мм,385 мм,370 мм,,,,0,https://entero.ru/manuals/418347/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20CASO%20AF%20660%20Duplex.pdf,,,7.5 кг,Германия,Китай,6 л,
https://cdn.entero.ru/mp@2x/65/28/65283e87452392f1a3a1adfbb625be88.jpg;https://cdn.entero.ru/mp@2x/48/e2/48e2e7b8be6ba27920380014761c5f62.jpg,Аэрофритюрница Profi Cook PC-FR 1269 H,PC-FR 1269 H inox,16850,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/374808,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/374808"">Profi Cook PC-FR 1269 H</a></b> предназначена для приготовления различных продуктов без масла в частных домах и квартирах. Модель оснащена светодиодным дисплеем с сенсорным управлением и индивидуальной настройкой времени и температуры. Антипригарное покрытие обеспечивает легкое мытье. Передняя часть выполнена из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>7 автоматических программ</li>
<li>Функция размораживания/поддержания тепла</li>
<li>Низкое образование дыма и запахов</li>
<li>Термостат с плавной регулировкой</li>
<li>Автоматическое отключение</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 80 до 200 °C</li>
<li>Частота тока: от 50 до 60 Гц</li>
</ul>",374808,220 В,1.8 кВт,,,,,,,0,https://entero.ru/manuals/506410/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Profi%20Cook%20PC-FR%201269%20H.pdf,18118,,,Германия,Китай,8 л,
https://cdn.entero.ru/mp@2x/34/a6/34a6beff15c24784bd95c04ef6c63168.jpg;https://cdn.entero.ru/mp@2x/6b/61/6b61781d0ccc02cde9ee0dc4f95a61fd.jpg;https://cdn.entero.ru/mp@2x/d4/e5/d4e51b927ca0a737272617090ac4bd2f.jpg;https://cdn.entero.ru/mp@2x/da/25/da250f4876ba69136498ee7ed6a651d4.jpg;https://cdn.entero.ru/mp@2x/f3/e9/f3e9e1b687fa14e3090f10b6769f4e30.jpg;https://cdn.entero.ru/mp@2x/fe/45/fe453899cc3d1145c652a887f2062b46.jpg,Аэрофритюрница Steba HF 5000 XL,Аэрофритюрница Steba HF 5000 XL,17932,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/168429,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.by/item/168429"">Steba HF 5000 XL</a></b> предназначена для приготовления различных продуктов без масла в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления с ЖК дисплеем и чашей для жарки с антипригарным покрытием с разделителем для продуктов.</p>

<p><b>Особенности: </b></p>

<ul>
<li>7 автоматических программ</li>
<li>Режим поддержания тепла</li>
<li>Технология горячий воздух для быстрого и равномерного распределения тепла</li>
<li>Изменение температуры и времени приготовления без прерывания программы</li>
<li>Таймер на 60 мин.</li>
<li>Пауза при открытии во время жарки без прерывания пограммы</li>
<li>Защита от перегрева</li>
<li>Место для хранения кабеля</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 80 до 200 °C</li>
<li>Объем чаши: 5,2 л</li>
<li>Напряжение: 220 В</li>
<li>Мощность: 1,8 кВт</li>
<li>Габариты: 345x420x370 мм</li>
<li>Вес: 6,1 кг</li>
</ul>",168429,,,,,,,,,0,https://entero.ru/manuals/194421/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20HF%205000%20XL%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/7f/ae/7faed744e1f1ac763f1384f9620e1c2f.jpg;https://cdn.entero.ru/mp@2x/ae/74/ae74a269732929d1365b956024b61646.jpg;https://cdn.entero.ru/mp@2x/e3/3b/e33bd2a9bf77a959ec885a7abb2147bf.jpg;https://cdn.entero.ru/mp@2x/2e/cf/2ecfb1b91734ce57c7721f4b0cf90f98.jpg;https://cdn.entero.ru/mp@2x/27/a3/27a38bcb72346e28f3648dea7a9aa27e.jpg;https://cdn.entero.ru/mp@2x/57/40/57402a479e568d3dc22d6b8a62642c55.jpg;https://cdn.entero.ru/mp@2x/4c/b4/4cb417c31927182845dd350aa89cb3f7.jpg,Аэрофритюрница Black+Decker BXAFO1200E,ES9730030B,18295,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/283367,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283367"">Black+Decker BXAFO1200E</a></b> предназначена для приготовления различных пищевых продуктов без использования масла в отелях, офисах, а также домашних условиях. Модель оснащена откидной дверью с горизонтальной термоизолированной рукояткой, смотровым окном, панелью управления с сенсорной клавиатурой, светодиодными цифровым дисплеем и лампами индикации. Корпус выполнен из пластика черного цвета с глянцевой поверхностью, рукоятка с фронтальной вставкой цвета нержавеющей стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Вращающаяся решетчатая корзина </li>
<li>Вертел для гриля</li>
<li>2 решетчатых противня</li>
<li>Поддон для сбора жира</li>
<li>Захват</li>
</ul>

<p><b>Особенности: </b></p>

<ul>
<li>Автоматические программы:
<ul>
<li>Курица</li>
<li>Рыба</li>
<li>Креветки</li>
<li>Пицца</li>
<li>Картофель фри</li>
<li>Шашлык</li>
<li>Стейк</li>
<li>Сушка фруктов и овощей</li>
</ul>
</li>
<li>Функции:
<ul>
<li>Регулировка температуры</li>
<li>Таймер для настройки длительности приготовления</li>
<li>Вращение вертела или корзины</li>
<li>Подсветка внутреннего объема</li>
</ul>
</li>
<li>Цифровая индикация температуры и оставшегося до завершения времени</li>
<li>Символьная индикация выбранной программы и активных функций</li>
<li>Звуковой сигнал для оповещения об окончании приготовления</li>
<li>Защита от перегрева</li>
<li>Возможность мойки аксессуаров в посудомоечной машине</li>
<li>Нескользящие опоры</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Диапазон регулировки температуры: от 40 до 200 °C</li>
<li>Максимальная заданная длительность: 6 ч</li>
</ul>",283367,220 В,1.7 кВт,,,,,,,0,https://entero.ru/manuals/349518/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXAFO1200E.pdf,,,7 кг,США,Китай,12 л,7.9 кг
https://cdn.entero.ru/mp@2x/af/97/af97ce02db4a1c5429bfc970644ca222.jpg;https://cdn.entero.ru/mp@2x/79/a6/79a6e1a95164d3f7c1bc5029791a2b49.jpg;https://cdn.entero.ru/mp@2x/8c/32/8c32d31a676e7cb569b4b2be739262c3.jpg;https://cdn.entero.ru/mp@2x/75/7d/757dc1c404b61cfbc1b61e396022c094.jpg;https://cdn.entero.ru/mp@2x/42/51/42517bd457f53f25f40581579ba2ea83.jpg,Аэрофритюрница Rommelsbacher FRH 1700,Аэрофритюрница Rommelsbacher FRH 1700,18756,RUB,Да,Rommelsbacher,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/338917,"<p>Аэрофритюрница <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/338917""><b class=""b"">Rommelsbacher FRH 1700</b></a> предназначена для приготовления различных продуктов горячим воздухом без масла в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления со светодиодным дисплеем, смотровым окном, съемной корзиной для жарки с двухслойным антипригарным покрытием, решеткой с силиконовыми прокладками и удобной ручкой. </p>

<p><b>Особенности: </b></p>

<ul>
<li>10 автоматических программ:
<ul>
<li>Предварительный нагрев </li>
<li>Картошка фри</li>
<li>Гриль/Птица</li>
<li>Гриль/Мясо</li>
<li>Овощи</li>
<li>Выпечка</li>
<li>Подогрев</li>
<li>Разморозка</li>
<li>Избранное</li>
<li>Экстра</li>
</ul>
</li>
<li>Настрока температуры и времени приготовления</li>
<li>Равномерное распределение тепла</li>
<li>Теплоизолированный корпус</li>
<li>Таймер на 60 минут</li>
<li>Низкий уровень шума</li>
<li>Защита от перегрева</li>
<li>Нескользящие ножки</li>
<li>Класс защиты: I </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Частота: от 50 до 60 Гц</li>
<li>Температурный режим: от 80 до 200 °C</li>
<li>Шаг регулировки температуры: 5 °C</li>
<li>Мощность в режиме ожидания: 0,4 Вт</li>
<li>Уровень шума: 45 дБ</li>
<li>Максимальная загрузка: 1 кг</li>
</ul>",338917,220 В,1.7 кВт,250 мм,295 мм,415 мм,,,,0,https://entero.ru/manuals/401677/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Rommelsbacher%20FRH%201700.pdf,,,5.4 кг,Германия,Китай,8 л,
https://cdn.entero.ru/mp@2x/9f/3e/9f3e227aa182ffcc4287fc74df7f7a2e.jpg;https://cdn.entero.ru/mp@2x/c5/0a/c50aa3046779305b77a34d7bec330986.jpg;https://cdn.entero.ru/mp@2x/5c/a6/5ca6714dfae264d380684fa3e011631e.jpg;https://cdn.entero.ru/mp@2x/58/2f/582f25175db13ad9964968314da06e97.jpg;https://cdn.entero.ru/mp@2x/71/b7/71b79f8e98e41823ad2d00edf5a5cc7f.jpg;https://cdn.entero.ru/mp@2x/01/6b/016b2655926a6e69b78a6489c6e049b4.jpg;https://cdn.entero.ru/mp@2x/d9/7d/d97d214ed719f0976cc597caddb197c8.jpg;https://cdn.entero.ru/mp@2x/ab/59/ab5999b03bc7265082354dd8f02fb8ed.jpg,Аэрофритюрница Profi Cook PC-FR 1200 H,Аэрофритюрница Profi Cook PC-FR 1200 H,19754,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/188397,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/188397"">Profi Cook PC-FR 1200 H</a></b> предназначена для приготовления различных продуктов горячим воздухом без масла в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления со светодиодным дисплеем, термостатом с плавной регулировкой, большим смотровым окном и теплоизолированной ручкой. Передняя часть корпуса и крышка выполнены из нержавеющей стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Вращающаяся корзина для жарки</li>
<li>8 вращающихся шампуров для мяса</li>
<li>Вертел для курицы-гриль</li>
<li>2 решетки для приготовления разных блюд</li>
<li>Противень для выпечки / поддон для сбора жира</li>
<li>Захват</li>
</ul>

<p><b>Особенности: </b></p>

<ul>
<li>9 автоматических программ</li>
<li>Настрока температуры и времени приготовления</li>
<li>Функция дегидратора</li>
<li>4 уровня высоты противней / решеток</li>
<li>Низкое выделение дыма и запаха</li>
<li>Таймер с сигналом окончания</li>
<li>Выключаемое освещение внутренней камеры</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: до 200 °C</li>
<li>Объем: 11 л</li>
<li>Напряжение: 220 В</li>
<li>Мощность: 1,5 кВт</li>
<li>Габариты: 340x330x370 мм</li>
<li>Вес: 6,8 кг</li>
</ul>",188397,,,,,,,,,0,https://entero.ru/manuals/219121/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Profi%20Cook%20PC-FR%201200%20H.pdf,20794,,,,,,
https://cdn.entero.ru/mp@2x/db/ad/dbadd89074ed3d54a183abd1c837942d.jpg;https://cdn.entero.ru/mp@2x/4d/cc/4dcc43912fce4b4030c02aaee11ef9f4.jpg;https://cdn.entero.ru/mp@2x/1e/fb/1efb8f80456efd945c2c57a4a632b2ca.jpg;https://cdn.entero.ru/mp@2x/56/1a/561a7c51029dccf293e6e5d3663d4a5e.jpg,Аэрофритюрница Taurus Air Fry Digital 360,Аэрофритюрница Taurus Air Fry Digital 360,19755,RUB,Да,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/338893,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/338893"">Taurus Air Fry Digital 360</a></b> предназначена для приготовления различных пищевых продуктов без использования масла в отелях, офисах, а также домашних условиях. Модель оснащена цифровым сенсорным дсплеем и ненагревающейся рукояткой. Чаша для жарки и корзина имеют антипригарное покрытие, все элементы оборудования выполнены из материалов, не содержащих BPA и PFOA.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Нижний и верхний нагрев</li>
<li>Регулировка температуры</li>
<li>10 предустановленных программ</li>
<li>Таймер до 60 мин.</li>
<li>Технология Air System: жарка на горячем воздухе</li>
<li>Звуковой сигнал об окончании приготовления</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Нескользящие опоры</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон регулировки температуры: от 50 до 200 °C</li>
<li>Максимальная загрузка: 1500 г</li>
</ul>",338893,220 В,2.15 кВт,,,,,,,0,,,,,Испания,Китай,7.5 л,
https://cdn.entero.ru/mp@2x/ad/06/ad06e2659afbc22d4cda3d10dfe431dc.jpg;https://cdn.entero.ru/mp@2x/4e/56/4e568e26f70234594ceedef4418bac32.jpg;https://cdn.entero.ru/mp@2x/3f/c4/3fc49f027ff9138c7d9b4543c6e2cbfe.jpg;https://cdn.entero.ru/mp@2x/16/74/1674e5b659c263af59581575c3dfe772.jpg;https://cdn.entero.ru/mp@2x/6e/a9/6ea93ed97253dba2d420df3b1c3aae3b.jpg;https://cdn.entero.ru/mp@2x/71/91/719175908a564a1b406047d73bab66fd.jpg;https://cdn.entero.ru/mp@2x/13/e5/13e55466b4ed0e867b53ce63482c2623.jpg;https://cdn.entero.ru/mp@2x/cc/67/cc676365e043c8907a7e70a2991082bc.jpg,Аэрофритюрница Clatronic FR 3747 H,Аэрофритюрница Clatronic FR 3747 H,21499,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/188808,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/188808"">Clatronic FR 3747 H</a></b> предназначена для приготовления различных продуктов горячим воздухом без масла в частных домах, квартирах, отелях и офисах. Модель оснащена сенсорной панелью управления со светодиодным дисплеем, термостатом с плавной регулировкой, большим смотровым окном и теплоизолированной ручкой Cool Touch со вставкой из нержавеющей стали.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Вращающаяся корзина для жарки</li>
<li>Вертел для курицы-гриль</li>
<li>2 решетки для приготовления разных блюд</li>
<li>Противень для выпечки / поддон для сбора жира</li>
<li>Захват</li>
</ul>

<p><b>Особенности: </b></p>

<ul>
<li>9 автоматических программ</li>
<li>Настрока температуры и времени приготовления</li>
<li>Функция дегидратора</li>
<li>4 уровня высоты противней / решеток</li>
<li>Низкое выделение дыма и запаха</li>
<li>Таймер с сигналом окончания</li>
<li>Выключаемое освещение внутренней камеры</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: до 200 °C</li>
<li>Объем: 11 л</li>
<li>Напряжение: 220 В</li>
<li>Мощность: 1,5 кВт</li>
<li>Габариты: 340x330x370 мм</li>
<li>Вес: 6,8 кг</li>
</ul>",188808,,,,,,,,,0,https://entero.ru/manuals/219631/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Clatronic%20FR%203747%20H.pdf,22395,,,,,,
https://cdn.entero.ru/mp@2x/26/94/2694aeb969a4512f60fe4e6f9c65cfca.jpg;https://cdn.entero.ru/mp@2x/a9/98/a9985b33fbffecea55546a8e69e75fec.jpg;https://cdn.entero.ru/mp@2x/21/7d/217dc9633595d97c808c85cf30eab7d0.jpg;https://cdn.entero.ru/mp@2x/c4/72/c472594adeedbf2748bbde8e3d861828.jpg;https://cdn.entero.ru/mp@2x/69/24/6924b5fcf3d99697ae119090be32ee8c.jpg;https://cdn.entero.ru/mp@2x/bc/4d/bc4dd5339580f35e1d932577c6af0f7c.jpg;https://cdn.entero.ru/mp@2x/64/e8/64e83d34dde1301272cfe27a19438907.jpg,Аэрофритюрница Steba HF 9501 DUO BLACK,Аэрофритюрница Steba HF 9501 DUO BLACK,21909,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/345589,"<p>Аэрофритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345589"">Steba HF 9501 DUO BLACK</a></b> предназначена для приготовления различных продуктов без масла в частных домах и квартирах. Модель оснащена дисплеем, прозрачным смотровым окном и внутренней подсветкой камеры. Горячий воздух равномерно распределяет тепло по всей камере. Элементы дизайна выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Режимы: жарка, запекание и приготовление на гриле</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество программ: 10</li>
<li>Общий объём корзин: 9,5 л</li>
<li>Объем корзины:
<ul>
<li>Большой: 6 л</li>
<li>Маленькой: 3,5 л</li>
</ul>
</li>
<li>Установка температуры: от 60 °С до 200 °C</li>
<li>Таймер: 60 мин.</li>
<li>Напряжение: 230 В</li>
<li>Цвет: черный</li>
</ul>",345589,,2.4 кВт,400 мм,380 мм,310 мм,,,,0,https://entero.ru/manuals/422279/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20HF%209501%20DUO%20BLACK.pdf,23307,,7.5 кг,Германия,Китай,9.5 л,
https://cdn.entero.ru/mp@2x/5e/f6/5ef621ecb1901d8bc2465658e8b89615.jpg;https://cdn.entero.ru/mp@2x/2b/06/2b068a5105f624874c1fc4e24be67c86.jpg;https://cdn.entero.ru/mp@2x/04/1d/041d9c67368a83deb03089ad8ee88235.jpg;https://cdn.entero.ru/mp@2x/aa/e9/aae9d68c55e1e3c8f13ecd672a70b274.jpg;https://cdn.entero.ru/mp@2x/a0/2e/a02e697bbc6db5b6d756d27edc51fbb9.jpg;https://cdn.entero.ru/mp@2x/65/c5/65c51b6ea253fa94a2c5326d57c98a7e.jpg;https://cdn.entero.ru/mp@2x/6b/dd/6bdd1037894d4f29e7a42a817ce69731.jpg,Аэрофритюрница Steba HF 9500 DUO,Аэрофритюрница Steba HF 9500 DUO,23068,RUB,Да,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/345578,"<p>Аэрофритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/345578"">Steba HF 9500 DUO</a></b> предназначена для приготовления различных продуктов без масла в частных домах и квартирах. Модель оснащена дисплеем, прозрачным смотровым окном и внутренней подсветкой камеры. Горячий воздух равномерно распределяет тепло по всей камере. Элементы дизайна выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Режимы: жарка, запекание и приготовление на гриле</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Количество программ: 10</li>
<li>Общий объём корзин: 9,5 л</li>
<li>Объем корзины:
<ul>
<li>Большой: 6 л</li>
<li>Маленькой: 3,5 л</li>
</ul>
</li>
<li>Установка температуры: от 60 °С до 200 °C</li>
<li>Таймер: 60 мин.</li>
<li>Напряжение: 230 В</li>
<li>Цвет: черный, нержавеющая сталь</li>
</ul>",345578,,2.4 кВт,400 мм,380 мм,310 мм,,,,0,https://entero.ru/manuals/422244/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Steba%20HF%209500%20DUO.pdf,,,7.5 кг,Германия,Китай,9.5 л,
